"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","FoldChange"
"SOWAHC","Sowahc",4.311628,4.190101,4.435965,792,192,324,4.31256466666667,2.539663,1.161772,1.258267,173,109,130,0,5.31256466666667
"SOWAHD","Sowahd",0.422752,0.366905,0.292312,24,5,7,0.360656333333333,0.195797,0.20908,0.174571,4,6,6,0.676944333333333,0.811390280695066
"SOX1","Sox1",0.018135,0,0.013311,3,0,1,0.010482,0.0479,0,0.009838,3,0,1,0,1.010482
"SOX10","Sox10",23.625422,21.04248,22.792694,2256,466,888,22.4868653333333,0.610348,0.252562,0.218982,8,7,2,0.879894333333333,12.4937156928856
"SOX11","Sox11",1.239982,1.114241,1.21083,424,94,170,1.188351,39.86486,47.923894,31.890278,5549,9189,6741,0,2.188351
"SOX12","Sox12",4.02493,2.963303,2.946956,661,117,206,3.31172966666667,14.727611,15.620659,15.178498,981,1446,1630,0.19035,3.62223687710897
"SOX13","Sox13",3.266178,4.791568,3.003132,298,74,123,3.68695933333333,1.997853,1.636262,1.756838,90,77,108,37.9244873333333,0.120411588037015
"SOX14","Sox14",0,0,0,0,0,0,0,0.066651,0.144349,0.222214,2,6,10,0.0329863333333333,0.968067018634322
"SOX15","Sox15",0.035569,0,0,1,0,0,0.0118563333333333,0.511903,0.413001,0.581931,8,9,14,0.0859626666666667,0.931759778113919
"SOX17","Sox17",3.346473,4.341669,2.718669,168,42,69,3.468937,0,0,0,0,0,0,0.874579,2.38396834702619
"SOX18","Sox18",0.964199,0.551231,1.178737,52,7,29,0.898055666666667,0.109244,0.114342,0.082784,2,3,3,0,1.89805566666667
"SOX2","Sox2",4.119721,3.384582,5.084035,320,65,164,4.19611266666667,0.646423,0.195344,0.05427,24,10,3,0.678479333333333,3.09572633006305
"SOX21","Sox21",0,0,0,0,0,0,0,0.1296,0,0,5,0,0,6.00777866666667,0.142698570769168
"SOX3","Sox3",0.273536,0.079592,0.284275,15,1,8,0.212467666666667,0,0.026427,0.043749,0,1,2,1.07145466666667,0.585321844681129
"SOX30","Sox30",0.018497,0,0.022287,2,0,1,0.0135946666666667,0.040632,0.150037,0.056399,1,5,3,7.387827,0.120841150713608
"SOX4","Sox4",4.811836,4.421558,4.452071,876,196,345,4.56182166666667,29.042171,60.477797,39.386563,2083,5983,4371,0.139965,4.8789407277124
"SOX5","Sox5",1.455766,0.365674,1.480871,127,24,46,1.10077033333333,0.719177,0.285196,0.157546,25,15,6,0.109449666666667,1.89352468746517
"SOX6","Sox6",2.40636,3.350491,2.041002,330,66,118,2.59928433333333,0.39343,0.024803,0.017286,15,2,3,2.822491,0.941607013157999
"SOX7","Sox7",0.251994,0.092075,0.315384,34,3,17,0.219817666666667,0.243225,0.284259,0.267673,12,19,20,0.0744603333333333,1.13528403871587
"SOX8","Sox8",1.170309,1.123094,1.619852,134,33,49,1.30441833333333,0.859014,0.613721,1.012416,46,46,85,5.79770233333333,0.33899959432371
"SOX9","Sox9",0.160043,0.07487,0.209394,26,3,14,0.148102333333333,0.509221,0.024597,0,30,2,0,0.0384106666666667,1.10563418711672
"SP1","Sp1",24.063547,14.064356,13.083346,1176,262,505,17.0704163333333,2.811821,1.536795,1.47671,303,265,269,0.216469,14.8548103842624
"SP100","Sp100",4.784547,3.775148,6.429375,218,50,101,4.99635666666667,2.093011,0.857072,0.260653,46,29,20,0.083368,5.53492134405545
"SP110","Sp110",0.762476,1.726794,0.859407,41,15,22,1.11622566666667,0.379445,0.052694,0.09957,11,5,5,0.257999,1.68221569863463
"SP2","Sp2",3.057123,2.99043,3.129463,382,91,153,3.05900533333333,5.032727,5.88524,6.370919,141,191,162,0,4.05900533333333
"SP3","Sp3",11.860395,10.620181,15.600862,1420,400,633,12.6938126666667,8.506697,7.906093,6.360149,560,726,547,4.10091,2.6845822934862
"SP4","Sp4",3.072525,2.229468,2.71582,557,120,224,2.67260433333333,3.958001,1.804473,1.432644,174,203,175,0,3.67260433333333
"SP5","Sp5",0.031352,0,0,2,0,0,0.0104506666666667,0,0,0,0,0,0,0.0815416666666667,0.934268829217552
"SP6","Sp6",0.64643,0.479338,0.498331,95,17,30,0.541366333333333,0.118073,0.085335,0.198415,7,7,18,0,1.54136633333333
"SP7","Sp7",0.077362,0.034462,0.097759,10,1,5,0.069861,0.042243,0.098574,0,2,4,0,5.95095266666667,0.153915736634278
"SP8","Sp8",0.005871,0,0,1,0,0,0.001957,0,0.014192,0.012393,0,1,1,0.169219333333333,0.856945289421032
"SP9","Sp9",0,0.025487,0,0,1,0,0.00849566666666667,0,0.021491,0,0,1,0,0.014176,0.994399065513941
"SPA17","Spa17",6.864848,9.111221,5.139425,137,40,40,7.038498,6.726309,9.524614,9.235423,143,222,228,0,8.038498
"SPAAR","Spaar",0.371574,0.118763,0.371689,48,5,19,0.287342,2.148935,0.069025,2.701547,6,1,12,0,1.287342
"SPACA1","Spaca1",0.101244,0,0,4,0,0,0.033748,0,0,0,0,0,0,0,1.033748
"SPACA3","Spaca3",0.037662,0,0.096221,1,0,1,0.0446276666666667,0.242844,0.237303,0.112466,3,4,2,0.0705946666666667,0.975745255596267
"SPACA4","Spaca4",0,0,0,0,0,0,0,0.080127,0.115419,0,1,2,0,0,1
"SPACA5B","Spaca5",0.057421,0,0,1,0,0,0.0191403333333333,0,0,0,0,0,0,0.0256933333333333,0.993611150831308
"SPACA6","Spaca6",26.843776,28.978201,60.35892,435,136,194,38.7269656666667,11.038273,5.945617,5.854157,86,65,58,1.57548533333333,15.4250405360491
"SPACA7","Spaca7",0,0,0,0,0,0,0,0,0.09404,0.088796,0,1,1,0.0281543333333333,0.97261662727029
"SPACA9","Spaca9",0,0,0,0,0,0,0,4.494336,4.536377,5.780073,123,176,211,0,1
"SPAG1","Spag1",1.988306,2.926744,2.9798,152,55,94,2.63161666666667,7.700476,6.822265,3.892948,147,212,196,0.064491,3.41159922128667
"SPAG16","Spag16",0.068847,0.129219,0.061606,4,1,2,0.0865573333333333,15.491782,12.885159,12.663899,212,274,247,0.0562763333333333,1.0286676876537
"SPAG17","Spag17",0.053968,0,0.13317,1,0,2,0.0623793333333333,2.978227,0.896238,1.758182,35,20,43,0.125394333333333,0.944006293497716
"SPAG4","Spag4",1.737219,1.130393,2.789722,61,15,25,1.885778,9.102853,6.31744,6.705726,64,67,83,16.1396953333333,0.168368103625957
"SPAG5","Spag5",1.567541,1.258256,1.981285,71,12,19,1.60236066666667,7.925899,14.827575,6.159879,99,188,130,70.183198,0.0365586365853732
"SPAG6","Spag6",1.898591,1.116889,1.535576,63,14,21,1.51701866666667,0.166013,0.144075,0.019277,6,8,1,1.523931,0.997261282763541
"SPAG7","Spag7",63.874992,88.91919,70.244213,1375,436,574,74.3461316666667,53.304634,51.266232,48.964694,676,880,896,13.3646336666667,5.24525257065959
"SPAG8","Spag8",1.039388,0.660857,1.027754,19,3,8,0.909333,1.19115,1.153172,1.239773,12,20,26,0.202269666666667,1.58810710520019
"SPAG9","Spag9",64.02223,61.541045,68.993678,15960,4016,6836,64.8523176666667,78.813306,77.388823,88.030431,2537,4052,3740,0.324538666666667,49.7171727212695
"SPAM1","Hyal5",0,0,0,0,0,0,0,0,0,0,0,0,0,0.095587,0.912752706996341
"SPARC","Sparc",207.123077,194.701236,210.514212,17736,4049,7034,204.112841666667,1403.124364,6.005973,40.564566,9134,144,331,0,205.112841666667
"SPARCL1","Sparcl1",132.251482,142.172966,141.851303,14067,3546,5751,138.758583666667,1.252683,0.038208,0.017961,35,2,1,0.138668333333333,122.738623333397
"SPAST","Spast",16.489486,14.997425,13.780494,2026,482,790,15.089135,21.248722,22.982968,18.879244,1290,1831,1615,0,16.089135
"SPATA1","Spata1",5.116453,4.164877,8.696591,140,38,82,5.99264033333333,0.858875,0,0.593948,2,0,2,0.0550003333333333,6.62809300850142
"SPATA13","Spata13",25.788994,23.643912,21.382733,4537,1021,1720,23.605213,6.545729,1.821948,3.132837,367,251,368,0.519985333333333,16.1877963296137
"SPATA16","Spata16",0,0,0,0,0,0,0,0,0.146987,0.137845,0,3,3,0.353072666666667,0.739058606854818
"SPATA17","Spata17",0.326265,0.340459,0.178257,12,2,3,0.281660333333333,7.651019,3.476701,4.790984,53,49,51,36.9093353333333,0.0338085677858451
"SPATA18","Spata18",0.115328,0.331654,0.253329,9,5,6,0.233437,0.513007,0.233722,0.236657,20,9,8,0,1.233437
"SPATA19","Spata19",0.100527,0,0.076826,2,0,1,0.0591176666666667,0.146075,0,0,1,0,0,0.066177,0.993378835471659
"SPATA2","Spata2",10.807281,8.300258,10.206514,1653,344,622,9.771351,3.174149,4.400475,3.505078,208,394,333,0.303041666666667,8.26631356121894
"SPATA20","Spata20",0.009341,0.161012,0.100488,1,1,1,0.0902803333333333,51.711048,51.185516,47.278406,1318,1736,1906,0.507969,0.723012431511081
"SPATA21","Spata21",0.105581,0.039586,0.024583,2,1,1,0.0565833333333333,0.503016,0.027508,0.152633,9,2,3,4.18327333333333,0.203844803348206
"SPATA22","Spata22",0.022367,0,0.05678,1,0,1,0.0263823333333333,0,2.433558,0,0,1,0,13.9223923333333,0.0687813529095212
"SPATA24","Spata24",3.745944,4.174263,8.357833,56,14,40,5.42601333333333,4.612909,6.513064,4.683822,33,57,43,0.240433,5.18045983405257
"SPATA25","Spata25",0.100695,0,0.098588,1,0,1,0.0664276666666667,1.244456,0.736222,0.851254,11,9,11,0,1.06642766666667
"SPATA2L","Spata2l",1.819798,1.162087,1.54978,174,26,55,1.510555,5.104809,6.509173,5.445851,122,226,256,0.0831723333333333,2.31777984235811
"SPATA3","Spata3",0,0.260626,0,0,1,0,0.0868753333333333,0,0,0,0,0,0,0,1.08687533333333
"SPATA31A7","Spata31",0.022848,0,0,3,0,0,0.007616,0.527933,0.386639,0.242077,3,3,2,75.2299253333333,0.0132181160560497
"SPATA32","Spata32",0.280376,0.105014,0.523937,11,1,8,0.303109,0.069107,0.177579,0.155211,2,7,5,0.0411043333333333,1.25166033631596
"SPATA33","Spata33",4.86077,7.303008,3.867781,165,36,93,5.343853,7.974038,11.202079,7.251305,141,250,219,0,6.343853
"SPATA4","Spata4",0.028203,0.227597,0.071641,1,2,1,0.109147,0.428412,0.352233,0.739049,6,5,11,0,1.109147
"SPATA45","Spata45",0.244205,0.999107,0,2,2,0,0.414437333333333,0.688048,0.169244,0.158203,3,1,1,1.116987,0.668136995330313
"SPATA46","Spata46",0.587647,1.038115,0.864538,14,6,8,0.8301,0.57131,0.377921,0.435262,8,13,4,0.045201,1.75095507945362
"SPATA48","Spata48",0.268092,0.316255,1.186444,10,4,9,0.590263666666667,0.042828,0,0,1,0,0,0,1.59026366666667
"SPATA5","Spata5",16.001321,19.308284,20.263627,368,101,163,18.5244106666667,0.983057,0.817219,0.597279,117,144,114,67.664311,0.284345832388337
"SPATA6","Spata6",47.553932,48.769608,69.239806,650,141,252,55.187782,8.011945,9.941459,4.14751,151,211,163,0.084879,51.7917500477012
"SPATA7","Spata7",6.437463,6.491044,7.704762,473,110,219,6.87775633333333,14.86821,12.600455,12.359568,350,481,476,0.203719,6.54451440355543
"SPATA9","Spata9",1.411691,1.308026,1.432311,50,11,20,1.38400933333333,0.895388,0.202248,0.664669,9,5,10,0.497278666666667,1.59222821135945
"SPATC1","Spatc1",0.032205,0,0.041391,2,0,1,0.024532,0.03782,0.043654,0.126066,1,2,5,0.0839606666666667,0.945174517402538
"SPATC1L","Spatc1l",0.080822,0.111415,0,3,1,0,0.064079,10.029424,9.32999,10.808054,156,209,267,2.100512,0.343194607858315
"SPATS1","Spats1",1.697482,1.53751,2.134869,89,19,45,1.78995366666667,0.862088,0.244779,0.199955,27,16,19,0.0971776666666667,2.54284584113238
"SPATS2","Spats2",12.554461,16.02644,17.456546,1116,262,433,15.3458156666667,42.102657,47.388493,45.782777,739,1167,1112,0,16.3458156666667
"SPATS2L","Spats2l",37.37669,37.657003,33.165672,1051,236,359,36.066455,24.00547,18.826546,29.08547,415,415,709,0.159123,31.9780170007842
"SPC24","Spc24",0.641022,0.720087,0.572764,33,9,9,0.644624333333333,0.603204,0.30921,0.218741,12,8,7,0,1.64462433333333
"SPC25","Spc25",0.431522,0.669364,0.382232,19,8,7,0.494372666666667,0.283816,0.286604,0.139971,5,7,4,0.00425533333333333,1.48804055807852
"SPCS1","Spcs1",126.579933,116.303111,135.742386,2546,575,1071,126.208476666667,49.576583,46.508783,43.330763,565,717,752,11.6112883333333,10.086874021462
"SPCS2","Spcs2",46.941036,48.329977,45.909577,2011,435,705,47.0601966666667,312.537555,378.889226,331.878645,1003,1498,1303,0.011823,47.4986204767698
"SPCS3","Spcs3",12.11912,10.780797,11.971823,1685,374,654,11.6239133333333,20.896454,16.881901,17.267082,1511,1656,1732,0.0693403333333333,11.8053279576412
"SPDEF","Spdef",0.022931,0.11313,0.433881,1,1,7,0.189980666666667,0.435437,0.255716,0.326059,12,10,14,0,1.18998066666667
"SPDL1","Spdl1",0.501581,0.439399,0.534116,50,9,15,0.491698666666667,22.131582,15.184784,12.442081,259,272,281,0,1.49169866666667
"SPDYA","Spdya",0.263682,0.509497,0.115528,19,9,3,0.296235666666667,0.754842,0.788097,0.575842,15,13,16,0.445555,0.896704495274595
"SPECC1","Specc1",2.312933,2.800435,3.455085,495,104,189,2.856151,34.036359,44.425575,31.158366,582,653,747,0,3.856151
"SPECC1L","Specc1l",23.82821,22.514662,23.339259,5260,1207,1988,23.227377,18.230031,15.507404,12.069287,1432,1614,1289,0.00710166666666667,24.0565355036979
"SPEF1","Spef1",4.25381,1.883515,3.647775,258,43,91,3.2617,0.318473,0.649051,0.766507,8,21,28,0.193821333333333,3.5697971555766
"SPEF2","Spef2",0.155114,0.365673,0.160998,17,7,13,0.227261666666667,4.423256,5.485101,3.795319,239,419,401,0,1.22726166666667
"SPEG","Speg",14.420593,24.674295,16.322956,1122,236,507,18.4726146666667,33.752838,25.692477,21.507069,1033,1134,1264,0.0915993333333333,17.838609892885
"SPEM1","Spem1",0.0277,0,0.142627,1,0,2,0.0567756666666667,0.077481,0.054178,0,1,1,0,7.50578233333333,0.124242030333326
"SPEM2","Spem2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.482567,0.674505772757656
"SPEN","Spen",6.810319,5.830776,5.433369,1491,334,623,6.02482133333333,14.487085,12.463801,11.383917,1386,1851,1248,0,7.02482133333333
"SPESP1","Spesp1",0.00812,0,0,1,0,0,0.00270666666666667,0.156542,0,0,1,0,0,0.319768333333333,0.759759604273982
"SPG11","Spg11",3.927319,3.488121,4.158348,1263,264,506,3.85792933333333,36.73811,39.339113,37.859357,663,921,849,0.0695983333333333,4.5418258255825
"SPG21","Spg21",17.092758,17.971121,19.867303,852,191,326,18.310394,44.396737,41.549348,40.64985,852,1184,1228,0.437930666666667,13.4292942265181
"SPG7","Spg7",46.367949,49.192502,52.838667,2011,502,803,49.4663726666667,65.047204,53.272622,46.842978,1372,1794,1502,0.577203666666667,31.9973721423845
"SPHK1","Sphk1",3.204231,4.205728,3.641813,264,78,126,3.683924,0.696255,0.335274,0.631915,18,9,19,0,4.683924
"SPHK2","Sphk2",29.852152,35.547968,26.309609,1805,391,656,30.5699096666667,22.653624,29.30776,24.578604,459,862,819,0.0681353333333333,29.5560952638336
"SPHKAP","Sphkap",11.61827,10.45211,11.50182,1716,434,720,11.1907333333333,0.839161,0.441095,1.327312,95,67,170,0.0193866666666667,11.9588903131295
"SPI1","Spi1",0.575295,1.435845,0.350597,15,6,4,0.787245666666667,0.1449,0.104119,0.094804,1,1,2,3.20267333333333,0.425263998629444
"SPIB","Spib",0.104322,0.07116,0.141958,12,2,6,0.105813333333333,0.391812,0.415084,0.202079,20,13,16,1.08973733333333,0.529163792833932
"SPIC","Spic",0.066499,0.322617,0.200003,4,5,5,0.196373,0,0,0,0,0,0,0.168699,1.02367932204956
"SPICE1","Spice1",8.518906,8.965299,9.154197,404,96,149,8.87946733333333,4.198208,0.942413,2.179942,87,73,109,2.45151,2.86236091836134
"SPIDR","Spidr",1.453576,1.738112,1.140225,214,57,64,1.443971,54.056639,56.737783,37.2176,304,381,358,0,2.443971
"SPIN1","Spin1",39.087298,36.702636,37.39572,7057,1630,2658,37.7285513333333,68.979899,69.509171,61.824498,3721,5421,4893,0.222744666666667,31.6734575820408
"SPIN4","Spin4",0.113894,0.103882,0.122602,17,4,7,0.113459333333333,5.335091,4.359443,4.227778,331,365,359,0.140583,0.976219471387294
"SPINDOC","Spindoc",15.955471,10.512814,17.705957,636,112,251,14.7247473333333,20.919411,21.161337,17.204507,389,548,542,0.0118866666666667,15.5400281981513
"SPINK1","Spink1",0.094274,0,0,2,0,0,0.0314246666666667,0.19948,0.147565,0,3,3,0,0.186994333333333,0.868938155559855
"SPINK13","Spink13",0.041897,0,0,1,0,0,0.0139656666666667,0.158959,0,0.099908,1,0,1,2.126326,0.32433139303664
"SPINK2","Spink2",2.165331,4.58064,3.892146,37,19,26,3.546039,0,0.226299,0.21264,0,1,1,0.0867283333333333,4.18323408027459
"SPINK4","Spink4",1.718825,0,0,1,0,0,0.572941666666667,0,0,0,0,0,0,0.00784133333333333,1.56070366896377
"SPINK6","Spink6",0,0,0,0,0,0,0,3.703483,6.545261,6.690667,15,27,28,0.326441,0.75389708249368
"SPINK7","Spink7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SPINK8","Spink8",0,0,0,0,0,0,0,0,0.218175,0,0,1,0,0,1
"SPINT1","Spint1",1.003102,2.425602,1.905118,70,22,33,1.77794066666667,4.034878,5.422562,10.059981,90,159,294,90.672336,0.0303029331189582
"SPINT2","Spint2",0.889422,0.876979,1.059761,38,9,15,0.942054,202.447748,191.138416,168.333065,1216,1491,1553,0.0310416666666667,1.88358440088907
"SPINT4","Spint4",0,0,0,0,0,0,0,0,0,0,0,0,0,0.537239,0.650516933281032
"SPIRE1","Spire1",17.799085,16.682903,18.317585,2965,623,1133,17.5998576666667,16.685725,20.216897,15.712455,935,1348,1283,2.43732533333333,5.41114263648403
"SPIRE2","Spire2",36.083575,32.891413,34.436441,3236,720,1266,34.4704763333333,19.409491,23.981667,19.885548,480,803,808,0,35.4704763333333
"SPN","Spn",0.138527,0.155705,0.14554,22,6,9,0.146590666666667,0.305462,0.239585,0.181098,22,27,19,0.456123666666667,0.7874267089494
"SPNS1","Spns1",29.203803,28.749771,37.983509,1012,208,383,31.9790276666667,30.108186,27.27444,20.95582,378,556,522,0,32.9790276666667
"SPNS2","Spns2",9.049769,10.132971,10.234768,895,210,371,9.805836,19.248345,29.048415,24.140721,569,1042,1012,0.423543,7.59080407125039
"SPNS3","Spns3",0.005858,0,0.100992,1,0,6,0.0356166666666667,0.815074,1.180959,0.70582,4,11,6,0.092802,0.947670910802384
"SPO11","Spo11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SPOCK1","Spock1",64.342134,56.106901,70.233148,10655,2379,4509,63.5607276666667,88.899265,64.994182,55.937077,3640,3449,2944,0,64.5607276666667
"SPOCK2","Spock2",343.629863,319.231762,337.412405,77891,17556,29843,333.424676666667,142.267095,137.384287,126.433218,6972,8814,10035,0.744246,191.730224215315
"SPOCK3","Spock3",36.339006,36.57854,36.206289,3952,1012,1518,36.3746116666667,18.311776,21.879646,8.117655,547,904,348,16.355093,2.15352413649795
"SPON1","Spon1",2.195095,2.266831,2.280102,574,145,236,2.24734266666667,4.942725,0.590931,0.494736,367,34,29,1.077919,1.56278597321006
"SPON2","Spon2",1.369433,1.478658,1.079819,65,16,22,1.30930333333333,7.883074,1.586866,5.065654,91,29,47,0.098904,2.10146048547765
"SPOP","Spop",90.444449,96.525537,95.035476,5749,1403,2329,94.0018206666667,34.550167,34.43678,28.778036,610,854,745,1.24534233333333,42.3106175197932
"SPOPL","Spopl",75.950318,71.759758,63.27077,975,293,425,70.3269486666667,4.592208,3.485172,3.412731,379,454,405,0.189210333333333,59.9784131262454
"SPOUT1","Spout1",11.532684,12.268383,10.023304,726,161,250,11.2747903333333,11.317726,12.484338,7.963467,220,390,310,0,12.2747903333333
"SPP1","Spp1",68.593092,66.701511,77.502487,3428,818,1527,70.9323633333333,218.931629,30.989783,103.224482,688,162,542,0.107529333333333,64.9484949683801
"SPP2","Spp2",0.458353,0,0.250637,9,0,3,0.23633,8.099342,2.850055,2.720171,19,9,9,0.0539706666666667,1.17302126055374
"SPPL2A","Sppl2a",10.931681,9.901637,13.316097,1522,358,667,11.3831383333333,8.167714,6.239136,7.625354,235,273,275,0,12.3831383333333
"SPPL2B","Sppl2b",29.768722,31.100467,22.439789,882,202,294,27.7696593333333,41.807782,42.861095,31.977148,761,1061,965,0.109983333333333,25.919001186204
"SPPL2C","Sppl2c",0,0,0,0,0,0,0,0.11855,0.042905,0.040531,4,2,2,1088.42410133333,0.000917916171283628
"SPPL3","Sppl3",25.262506,18.060545,24.313254,2397,510,863,22.545435,41.029801,40.736226,35.299904,975,1445,1296,11.3073996666667,1.9131120819754
"SPR","Spr",23.681336,19.44326,24.656587,1058,193,441,22.5937276666667,4.198792,2.806886,4.65296,83,76,136,0,23.5937276666667
"SPRED1","Spred1",14.323035,12.651653,13.717939,3419,757,1306,13.564209,2.938643,3.349863,3.063186,330,514,481,0,14.564209
"SPRED2","Spred2",21.359454,19.683138,20.804645,3467,777,1359,20.6157456666667,14.899879,18.433456,15.653549,686,1193,1128,0.0257406666666667,21.0733047534432
"SPRED3","Spred3",5.311517,4.248828,5.426126,631,147,260,4.99549033333333,23.767245,24.929701,23.468292,1298,2012,1931,5.747938,0.888492208039453
"SPRN","Sprn",15.621096,14.608737,19.441409,2145,485,788,16.5570806666667,12.886641,10.225814,10.718179,574,633,755,1.392903,7.33714683239006
"SPRR1A","Sprr1a",5.707639,0.662488,1.366174,142,4,14,2.578767,0,0,0,0,0,0,0,3.578767
"SPRR1B","Sprr1b",0,0,0,0,0,0,0,0,0,0,0,0,0,8.082878,0.110097262123305
"SPRR3","Sprr3",0,0,0,0,0,0,0,0,0.112948,0.213653,0,1,2,0.0710886666666667,0.933629522112393
"SPRR4","Sprr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SPRTN","Sprtn",3.51717,2.508158,3.149608,511,112,208,3.058312,4.260437,5.305647,4.34747,153,203,169,0,4.058312
"SPRY1","Spry1",0.652436,0.603201,0.752397,58,13,29,0.669344666666667,1.369559,0.145063,0.494569,35,7,10,0.0412086666666667,1.6032758083074
"SPRY2","Spry2",8.280376,8.48411,6.940366,669,169,219,7.90161733333333,2.703823,1.952391,1.969234,94,92,100,5.407232,1.38930779053003
"SPRY4","Spry4",5.61163,5.317494,4.516019,1140,263,360,5.148381,11.341793,8.228744,7.334114,752,876,849,0.657801333333333,3.70875621606449
