"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","FoldChange"
"SBNO1",8.61424,8.34525,10.68387,9.21445333333333,5.46888,6.358904,6.367538,6.06510733333333,1.44576053149841
"SBNO2",10.63527,10.66644,8.71751,10.0064066666667,61.812123,33.747579,38.204205,44.587969,0.241432266189939
"SBSN",27.11828,15.00487,2.53441,14.8858533333333,0.196517,0.185012,0.285138,0.222222333333333,12.9975151820441
"SBSPON",1.20931,1.05006,1.76972,1.34303,2.458443,1.7235,2.385153,2.189032,0.7347151110431
"SCAF1",55.08142,56.84164,69.1502,60.3577533333333,21.644042,23.524393,23.070787,22.7464073333333,2.58387521413415
"SCAF11",24.38492,26.00291,16.91066,22.43283,8.359675,13.031019,12.184445,11.191713,1.92202933254744
"SCAF4",13.79935,10.69408,11.23008,11.9078366666667,6.711534,7.353228,9.840426,7.968396,1.4392581088822
"SCAF8",9.57506,10.66644,7.36291,9.20147,19.081016,10.9217,18.811501,16.2714056666667,0.590656614573564
"SCAI",3.81014,2.48699,6.68561,4.32758,2.572609,2.802247,3.053018,2.80929133333333,1.39857509804536
"SCAMP1",39.17821,26.27924,27.68193,31.04646,59.828584,52.089281,57.308141,56.4086686666667,0.558216393870273
"SCAMP2",45.97021,36.33775,27.83487,36.7142766666667,8.908768,8.586435,9.558903,9.01803533333333,3.76463801651595
"SCAMP3",60.1837,53.71908,48.70009,54.2009566666667,47.029068,47.716764,55.287035,50.0109556666667,1.08213923744891
"SCAMP4",57.01963,50.59652,41.1187,49.5782833333333,19.1081,18.425907,21.81333,19.7824456666667,2.4337021804155
"SCAMP5",167.41439,128.85394,209.65728,168.64187,139.897305,148.337345,141.991669,143.408773,1.17473382313137
"SCAND1",99.54414,116.6124,253.83476,156.663766666667,15.533902,16.208216,18.11362,16.6185793333333,8.94872189657062
"SCAP",46.53345,46.28573,38.3221,43.71376,41.470532,32.979821,44.442892,39.6310816666667,1.10048165507449
"SCAPER",60.44876,74.63747,118.11247,84.3995666666667,43.123369,42.783087,37.603141,41.1698656666667,2.02513252808797
"SCARA3",46.99729,56.62057,48.59085,50.7362366666667,1.899519,0.814942,1.258284,1.32424833333333,22.259341192027
"SCARA5",0.56324,0.7461,0.96133,0.75689,0,0,0,0,1.75689
"SCARB1",141.10784,149.13676,84.92475,125.05645,9.938482,11.214719,9.260593,10.1379313333333,11.3177614610301
"SCARB2",46.35122,41.11831,41.83969,43.1030733333333,160.949215,159.220538,189.144272,169.771341666667,0.258258047883815
"SCARF1",6.46068,8.78738,6.2268,7.15828666666667,0.886815,0.647166,0.701576,0.745185666666667,4.6747385235229
"SCARF2",2.83276,4.31079,6.57637,4.57330666666667,1.855456,3.324427,2.990288,2.72339033333333,1.4968365300764
"SCCPDH",31.02782,22.57638,22.67864,25.4276133333333,37.278565,33.565439,34.503036,35.11568,0.731749016862851
"SCD",177.71835,185.91665,206.09599,189.91033,127.758037,90.685601,89.346168,102.596602,1.84282424630105
"SCD5",447.82439,462.16646,542.97653,484.32246,31.835505,29.976949,50.155114,37.3225226666667,12.6641574256837
"SCEL",0.38101,0.05527,0.10924,0.18184,0.299611,0.303049,0.140119,0.247593,0.947296113395955
"SCFD1",53.04382,36.14432,35.87508,41.68774,70.256144,85.415605,87.836674,81.1694743333333,0.51950849565899
"SCFD2",18.22243,17.0221,28.22814,21.1575566666667,9.073305,5.779142,6.689402,7.18061633333333,2.70854367981809
"SCG2",205.08512,103.12737,51.45299,119.888493333333,689.644515,657.462242,229.40319,525.503315666667,0.229606328652009
"SCG3",53.62363,47.88846,94.03553,65.18254,188.400324,157.378212,182.273836,176.017457333333,0.373875780372185
"SCG5",297.75443,202.74531,184.92489,228.474876666667,452.924676,486.892973,467.789423,469.202357333333,0.488034296484797
"SCGB1A1",3.76045,2.29356,3.14617,3.06672666666667,0,0,0,0,4.06672666666667
"SCGB1C1",1.02708,0,0,0.34236,0,0.107775,0,0.035925,1.29580809421531
"SCGB1D1",0,0,0,0,0,0,0,0,1
"SCGB1D2",0.71233,1.96196,1.22351,1.29926666666667,0,0,0,0,2.29926666666667
"SCGB1D4",0,0,0,0,0,0,0,0,1
"SCGB2A1",0,0,0,0,0.259558,0,0,0.0865193333333333,0.920370185160074
"SCGB2A2",0,0,1.13612,0.378706666666667,0,0,0,0,1.37870666666667
"SCGB2B2",1.32527,1.71326,1.83527,1.6246,0.578451,0.564214,0.857961,0.666875333333333,1.57456286472934
"SCGB3A1",2.21982,2.87386,5.87722,3.65696666666667,0,0.283921,0,0.0946403333333333,4.25433498552493
"SCGB3A2",4.53904,3.75812,6.29234,4.86316666666667,6.073687,3.284789,6.450131,5.26953566666667,0.935183557187409
"SCGN",0.26505,0,2.01005,0.758366666666667,1.633017,6.762541,2.340018,3.57852533333333,0.384046508133332
"SCHIP1",288.61009,154.35945,208.10605,217.025196666667,372.981393,422.13437,369.58106,388.232274333333,0.560141619910873
"SCIMP",2.88246,3.67523,2.40332,2.98700333333333,0.10811,0.248364,0.241225,0.199233,3.32462776902681
"SCIN",10.38678,3.42653,3.01508,5.60946333333333,0.723112,0.084178,0.177359,0.328216333333333,4.97619489194657
"SCLT1",10.33709,9.64401,11.92923,10.6367766666667,5.699416,5.837257,6.151314,5.89599566666667,1.68746867445344
"SCLY",17.84141,19.37092,19.24844,18.8202566666667,12.546629,11.633904,11.861374,12.013969,1.52299860762437
"SCMH1",37.42224,24.12385,37.6885,33.0781966666667,27.409021,28.390845,37.994463,31.2647763333333,1.0562043361032
"SCML1",4.50591,3.73049,6.46713,4.90117666666667,4.644044,3.796951,5.587092,4.676029,1.039666405275
"SCML2",2.93215,1.54746,0.89578,1.79179666666667,2.786906,2.304375,3.677302,2.922861,0.711673614402006
"SCML4",1.4081,0,0.15294,0.520346666666667,1.684913,1.583625,4.997938,2.755492,0.404832886521038
"SCN10A",0,0,0,0,0.043846,0.023029,0.249667,0.105514,0.904556613484768
"SCN11A",0.49698,0.6632,0.50251,0.55423,1.581009,1.501706,1.406501,1.49640533333333,0.622587197378203
"SCN1A",8.39888,3.23309,9.5696,7.06719,16.157113,6.551862,8.655654,10.4548763333333,0.704258148691202
"SCN1B",110.21254,108.54349,403.23414,207.330056666667,4.737554,3.781916,4.339711,4.28639366666667,39.4087292401796
"SCN2A",22.46328,13.42977,20.95262,18.9485566666667,20.648691,18.636358,19.266626,19.517225,0.972283370030141
"SCN2B",65.46821,47.14236,31.92052,48.17703,5.546357,9.381279,11.021195,8.64961033333333,5.09627107222395
"SCN3A",12.42438,5.02926,3.56129,7.00497666666667,26.010084,21.019022,22.067568,23.0322246666667,0.333093451717343
"SCN3B",34.7717,24.28965,48.04464,35.7019966666667,102.633832,101.717978,106.911766,103.754525333333,0.350361920402764
"SCN4A",0.29819,0.13817,0.10924,0.181866666666667,0.219067,0.042159,0.052129,0.104451666666667,1.07009360602773
"SCN4B",203.61076,163.89293,27.11387,131.539186666667,5.865606,7.301861,8.100902,7.08945633333333,16.384189642081
"SCN5A",0.76203,0.35923,1.11427,0.745176666666667,2.324868,3.199144,2.270605,2.59820566666667,0.48501303936953
"SCN7A",1.4081,1.54746,1.70418,1.55324666666667,12.983231,12.331556,15.260987,13.525258,0.17577978075616
"SCN8A",7.52089,5.47139,3.27726,5.42318,31.583493,14.194199,13.305414,19.6943686666667,0.310382988892341
"SCN9A",1.45779,1.71326,0.85209,1.34104666666667,31.320581,27.884624,34.53536,31.246855,0.0725976739953917
"SCNM1",36.84243,31.52956,23.31225,30.5614133333333,24.108083,21.05538,29.477485,24.880316,1.21951421819321
"SCNN1A",6.79199,6.18985,2.0756,5.01914666666667,0.931597,1.16772,0,0.699772333333333,3.54114874599873
"SCNN1B",0.06626,0.88426,0.26218,0.404233333333333,0,0,0.062703,0.020901,1.37548433524243
"SCNN1D",25.32917,39.34978,59.05624,41.2450633333333,14.905961,40.660999,41.333919,32.300293,1.26860935828202
"SCNN1G",0.03313,0.0829,0,0.0386766666666667,0.043424,0.019888,0.030606,0.031306,1.00714692503163
"SCO1",15.09148,15.97203,15.05355,15.3723533333333,9.648281,10.181417,10.876683,10.2354603333333,1.45720360782725
"SCO2",34.40725,34.34816,49.02782,39.2610766666667,4.229761,4.255827,1.266447,3.25067833333333,9.47168275494852
"SCOC",82.41506,82.56821,83.41721,82.80016,118.84225,138.61097,128.914513,128.789244333333,0.645663363173445
"SCP2",98.59989,91.16216,59.60245,83.1215,51.428827,52.643474,53.618782,52.5636943333333,1.57049473616405
"SCPEP1",68.99673,74.63747,142.64823,95.4274766666667,14.875215,15.867117,13.257879,14.666737,6.15491768749719
"SCRG1",104.56359,136.64653,74.24088,105.150333333333,1.180467,0.814324,0.570589,0.855126666666667,57.2199921658539
"SCRIB",48.7864,65.60139,142.25496,85.5475833333333,14.862641,27.853529,28.30533,23.6738333333333,3.50766669143425
"SCRN1",108.55596,108.43296,83.41721,100.135376666667,86.024381,97.386198,95.68841,93.0329963333333,1.0755307244295
"SCRN2",40.75197,39.79191,30.39113,36.9783366666667,14.862092,16.390828,17.723044,16.3253213333333,2.19207112733878
"SCRN3",26.20716,21.60922,15.81824,21.21154,26.609915,32.017415,32.918393,30.515241,0.704787248810821
"SCRT1",10.50274,13.40214,48.6127,24.1725266666667,3.921896,6.485529,6.684738,5.69738766666667,3.75855899636092
"SCRT2",0.11596,0.11053,2.55626,0.927583333333333,5.741373,5.455342,10.110529,7.10241466666667,0.237902330679694
"SCT",0,2.56989,0,0.85663,0.282399,0.517871,0.397729,0.399333,1.32679640943221
"SCTR",0.77859,0.2487,0.13109,0.386126666666667,0.046416,0,0.364365,0.136927,1.21918704249848
"SCUBE1",1.10991,0.88426,0,0.664723333333333,25.03293,17.874762,25.256383,22.7213583333333,0.070178246538018
"SCUBE2",9.19404,6.32802,5.78983,7.10396333333333,8.691017,5.565797,4.301728,6.18618066666667,1.12771494473049
"SCUBE3",0.49698,0.69083,0.6773,0.621703333333333,3.595677,2.571631,4.871607,3.67963833333333,0.346544586957041
"SCYL1",117.43525,75.4112,120.73428,104.52691,26.578784,34.023801,30.140794,30.247793,3.37709962428387
"SCYL2",6.89139,6.68725,6.48898,6.68920666666667,14.575615,15.415677,17.341782,15.7776913333333,0.458299447397153
"SCYL3",3.37943,3.67523,2.88399,3.31288333333333,3.672298,3.177983,3.196116,3.348799,0.991741244728334
"SDAD1",20.90609,17.90636,20.16608,19.65951,27.670458,48.970873,43.511107,40.0508126666667,0.503266772518137
"SDAD1P1",2.05416,1.21586,1.48569,1.58523666666667,0.744205,0.714871,0.911455,0.790177,1.44412349542345
"SDC1",1.39153,0.9948,2.62181,1.66938,5.617022,5.624609,6.20734,5.81632366666667,0.391615793283682
"SDC2",216.64807,274.39838,224.18647,238.410973333333,15.182593,13.880605,15.418624,14.827274,15.1264818776331
"SDC3",170.24715,195.61593,130.01985,165.29431,95.397531,93.534247,106.453762,98.4618466666667,1.67194070463334
"SDC4",81.95122,155.52005,57.06803,98.1797666666667,0.952784,0.984502,0.71176,0.883015333333333,52.6707164360142
"SDCBP",138.5567,119.6797,69.17205,109.13615,51.805448,50.372836,61.921814,54.7000326666667,1.97730853515119
"SDCBP2",39.17821,32.02696,26.28363,32.4962666666667,1.996457,3.172343,3.406332,2.85837733333333,8.68143879482325
"SDCCAG8",91.49314,116.91637,143.84989,117.4198,40.989027,45.146113,53.696402,46.610514,2.48726153219014
"SDE2",4.73783,5.55429,6.83855,5.71022333333333,5.529651,5.988965,6.564514,6.02771,0.95482359592717
"SDF2",49.53187,39.40504,27.61638,38.8510966666667,37.29825,35.182013,43.203222,38.5611616666667,1.00732877872604
"SDF2L1",19.82931,20.72495,20.42826,20.3275066666667,3.698677,3.066074,3.566169,3.44364,4.79955771994731
"SDF4",110.08002,100.36404,95.91449,102.119516666667,37.770527,46.422617,44.844735,43.0126263333333,2.34295304001362
"SDHA",181.3794,135.56883,330.21678,215.72167,105.970279,114.936198,99.732084,106.879520333333,2.00892318885326
"SDHAF1",21.58529,17.93399,24.14249,21.22059,8.528961,9.804718,10.074975,9.46955133333333,2.12240136110258
"SDHAF2",33.16481,41.14594,31.4617,35.2574833333333,21.480243,32.001921,20.807718,24.763294,1.40733103978604
"SDHAP1",31.93894,45.31856,41.68675,39.6480833333333,18.403732,22.344739,19.305619,20.01803,1.93396257086574
"SDHAP2",12.04337,15.22593,13.06535,13.4448833333333,82.872175,100.968937,91.875733,91.905615,0.155479120754255
"SDHB",171.37363,130.95407,130.65345,144.32705,84.54868,93.939781,90.93492,89.8077936666667,1.600380805787
"SDHC",144.60323,175.94104,95.95819,138.834153333333,83.537875,115.36928,123.77842,107.561858333333,1.2880596876297
"SDHD",45.72172,55.90211,26.87354,42.8324566666667,14.187232,17.901853,17.375181,16.4880886666667,2.50641779682956
"SDK1",1.04365,0.93953,1.79157,1.25825,9.541652,5.68657,11.243364,8.823862,0.229873953848293
"SDK2",0.81173,1.54746,6.31419,2.89112666666667,7.445881,10.986131,11.898977,10.1103296666667,0.350226031396788
"SDR16C5",1.70628,1.05006,3.73608,2.16414,1.313904,0.857953,0.124108,0.765321666666667,1.79238722310287
"SDR16C6P",0,0,0,0,0,0,0,0,1
"SDR39U1",132.74209,119.70733,192.26595,148.238456666667,37.019047,41.557208,45.087879,41.221378,3.53466570102631
"SDR42E1",0.18222,0.2487,0,0.14364,0.025008,0.02888,0.008816,0.0209013333333333,1.12022578740877
"SDR42E2",0.38101,2.90149,2.0756,1.78603333333333,0,0.027624,0.044448,0.024024,2.72067191133541
"SDR9C7",0.06626,0.2487,0.43697,0.250643333333333,0,0,0.191419,0.0638063333333333,1.17563065207044
"SDS",25.77645,37.60888,20.45011,27.9451466666667,0.866014,0.681288,0.377877,0.641726333333333,17.6309206223774
"SDSL",8.53141,9.78218,10.22505,9.51288,6.503698,5.793444,6.235717,6.17761966666667,1.46467498811932
"SEBOX",0,0,0,0,0,0,0,0,1
"SEC11A",37.91921,44.37903,36.55238,39.6168733333333,48.505893,51.500417,50.832089,50.2794663333333,0.792068955423801
"SEC11C",218.139,160.68747,193.16174,190.662736666667,158.9835,175.970338,178.116821,171.023553,1.11416566699251
"SEC13",73.23758,66.78962,59.93017,66.6524566666667,35.450364,34.014368,36.652509,35.3724136666667,1.85999360082794
"SEC14L1",90.99617,69.02791,56.28149,72.1018566666667,58.684158,62.515128,66.750988,62.6500913333333,1.14849570731697
"SEC14L1P1",0.43071,0.38687,0,0.272526666666667,0.509451,0.26725,0.256383,0.344361333333333,0.946565953002715
"SEC14L2",49.74722,48.44112,33.71209,43.96681,1.448667,1.995665,3.364465,2.269599,13.7530045733437
"SEC14L3",0.28162,0,0,0.0938733333333333,0.063642,0.079898,0,0.0478466666666667,1.04392500174962
"SEC14L4",0.49698,0.5803,0.08739,0.388223333333333,0.217643,0.059446,0.218908,0.165332333333333,1.1912681847267
"SEC14L5",21.27054,12.68367,15.1191,16.35777,0.251811,0.233254,0.376222,0.287095666666667,13.4859983212851
"SEC14L6",3.69418,4.17262,1.66048,3.17576,0.271529,0.746102,0.571934,0.529855,2.72951358135248
"SEC16A",35.13615,27.96487,42.73548,35.2788333333333,16.967142,15.126232,19.950745,17.3480396666667,1.97725936898
"SEC16B",1.60689,2.40409,7.69064,3.90054,0.250901,0.469793,0.70644,0.475711333333333,3.32079851208479
"SEC1P",3.66105,10.50064,18.92072,11.02747,2.108015,1.99135,0.103137,1.400834,5.00970496085943
"SEC22A",17.84141,15.7786,13.65525,15.75842,7.594901,9.922905,8.166256,8.561354,1.75272456181415
"SEC22B",53.87212,55.32181,51.86811,53.6873466666667,12.733926,13.366217,15.921162,14.0071016666667,3.64409783323695
"SEC22C",38.8966,30.3966,31.30876,33.5339866666667,18.061718,18.655825,19.714854,18.810799,1.74318999787271
"SEC23A",27.16798,23.70935,20.75598,23.87777,116.502609,181.64641,141.62517,146.591396333333,0.168558402576624
"SEC23B",36.51111,30.28607,16.45185,27.7496766666667,30.746299,25.53893,25.09553,27.1269196666667,1.02214095988399
"SEC23IP",14.51168,13.6232,11.77629,13.3037233333333,34.580179,32.611556,49.75219,38.9813083333333,0.357760261722301
"SEC24A",2.40205,2.34883,2.97138,2.57408666666667,4.95995,4.804581,6.700167,5.48823266666667,0.550856735614393
"SEC24B",8.11726,6.96358,5.39656,6.8258,9.287229,10.328057,10.18274,9.93267533333333,0.715817470234337
"SEC24C",38.44932,32.55199,27.46344,32.8215833333333,26.469249,29.564722,33.48273,29.8389003333333,1.09671820226275
"SEC24D",2.7665,5.72009,4.39153,4.29270666666667,12.066336,11.33527,9.89869,11.1000986666667,0.437410207343764
"SEC31A",64.80557,47.30816,58.02936,56.7143633333333,73.79572,93.557863,104.060239,90.471274,0.63095615497094
"SEC31B",39.19478,27.38457,28.20629,31.5952133333333,8.635879,8.974064,11.423235,9.677726,3.05263623858988
"SEC61A1",42.8227,42.96974,36.94565,40.9126966666667,76.957096,78.547421,90.751402,82.0853063333333,0.504453777886013
"SEC61A2",32.03834,21.49868,42.16742,31.90148,99.582638,98.402619,109.24074,102.408665666667,0.318169466629194
"SEC61B",91.84102,106.19466,76.51311,91.5162633333333,57.899463,60.716782,70.43477,63.017005,1.44518262504366
"SEC61G",75.34145,80.68915,65.32673,73.7857766666667,109.386059,119.330742,109.091752,112.602851,0.65830897735715
"SEC62",126.91091,176.4937,115.6436,139.682736666667,86.969777,96.035048,92.09331,91.6993783333333,1.51762330229219
"SEC63",33.09855,30.09263,27.66008,30.2837533333333,64.303546,74.367004,66.114056,68.2615353333333,0.451675712684894
"SECISBP2",34.49008,24.95284,20.79968,26.7475333333333,19.034999,15.709864,22.32657,19.023811,1.38572688951835
"SECISBP2L",31.4254,26.27924,30.19449,29.29971,12.529977,10.900308,12.882769,12.1043513333333,2.31218693922889
"SECTM1",0.97738,1.4093,1.70418,1.36362,0.524029,0.7059,0.641666,0.623865,1.45555203172678
"SEH1L",21.66812,17.46423,22.5694,20.56725,13.605252,14.074944,12.795018,13.491738,1.4882445432011
"SEL1L",12.45751,12.93237,9.96287,11.78425,13.662635,15.734906,19.010197,16.1359126666667,0.746050137432618
"SEL1L2",1.82224,1.10533,0.61176,1.17977666666667,0,0,0,0,2.17977666666667
"SEL1L3",12.97105,23.37775,15.97118,17.4399933333333,20.340235,27.498308,38.654789,28.8311106666667,0.618146388828164
"SELE",0.21536,0.55267,0.93948,0.56917,0,0,0,0,1.56917
"SELENBP1",89.81999,106.47099,58.02936,84.7734466666667,0.201959,0.537861,0.590363,0.443394333333333,59.42481876632
"SELL",3.19721,5.41612,4.12935,4.24756,0,0,0,0,5.24756
"SELP",0.44728,0.44213,0.6336,0.50767,0.041524,0.038037,0,0.0265203333333333,1.46871908041438
"SELPLG",17.47696,8.51105,6.62007,10.86936,0.606212,0.466651,0.434302,0.502388333333333,7.9003275895158
"SEMA3A",6.80856,7.32282,1.90081,5.34406333333333,9.239908,11.058983,4.237814,8.17890166666667,0.691157130092362
"SEMA3B",87.07006,85.49734,85.84238,86.1365933333333,1.216518,1.069871,2.944736,1.74370833333333,31.7586939816854
"SEMA3C",3.94267,1.87906,8.32424,4.71532333333333,18.578052,31.104027,57.852195,35.844758,0.155119035748134
"SEMA3D",1.3584,0.6632,0.76469,0.928763333333333,1.293563,1.905681,2.929234,2.042826,0.633872371714102
"SEMA3E",0.46384,1.0777,2.7966,1.44604666666667,6.723786,8.472457,6.772495,7.32291266666667,0.293893107453008
"SEMA3F",9.11121,8.20708,11.27378,9.53069,20.608835,13.574759,18.976609,17.7200676666667,0.562534825595271
"SEMA3G",12.17589,13.65084,5.19992,10.3422166666667,0.015011,0,0,0.00500366666666667,11.2857465528318
"SEMA4A",35.26868,36.25485,28.83989,33.4544733333333,9.916082,8.822869,8.780508,9.173153,3.38680380933358
"SEMA4B",44.47928,44.71063,31.94237,40.3774266666667,19.025832,14.455759,17.492521,16.9913706666667,2.2998484903281
"SEMA4C",31.22661,25.22918,36.77086,31.07555,24.063248,20.665073,25.02807,23.2521303333333,1.32258690511463
"SEMA4D",93.61357,135.51356,86.80371,105.31028,30.08356,34.25794,46.166555,36.8360183333333,2.80976394142248
"SEMA4F",7.81908,7.35045,8.34609,7.83854,41.234897,49.300939,47.001567,45.845801,0.188673046704869
"SEMA4G",9.3597,11.10857,8.34609,9.60478666666667,38.318065,46.086856,36.884843,40.4299213333333,0.255969268716288
"SEMA5A",6.0631,5.16742,12.9561,8.06220666666667,2.373017,1.033919,1.11285,1.50659533333333,3.61534490476192
"SEMA5B",8.21666,14.14823,16.16782,12.8442366666667,3.07698,5.159697,10.924704,6.387127,1.87410297219293
"SEMA6A",30.64681,21.60922,21.38959,24.54854,22.492912,19.574092,14.717233,18.928079,1.28203727012523
"SEMA6B",117.46838,122.77462,98.77663,113.006543333333,14.524365,13.84782,13.428889,13.9336913333333,7.63418372514909
"SEMA6C",33.64522,27.93724,40.55064,34.0443666666667,52.753107,47.310241,83.204764,61.0893706666667,0.564418132933027
"SEMA6D",25.29604,12.10337,17.28209,18.2271666666667,28.256804,25.671643,29.683529,27.8706586666667,0.665976030843587
"SEMA7A",8.13383,6.05169,24.84164,13.0090533333333,11.698182,10.968947,17.024485,13.230538,0.984435959717991
