"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg__TPM","FoldChange"
"PTPMT1",16.505285,15.574566,15.341531,336,357,393,0.00716366666666667,14.719824,16.642519,14.8669,271,297,176,0.0315663333333333,0.976344064479292
"PTPN1",33.885971,46.966847,36.459186,1964,3706,3064,2.00573166666667,79.469328,47.870978,57.177839,3773,2506,1907,0.609433666666667,1.86757101514591
"PTPN11",24.859281,17.224089,15.839028,1957,2039,1879,18.190919,24.522537,25.745313,24.139295,1702,1830,1274,14.789473,1.21542492266841
"PTPN12",243.545785,230.596173,133.962052,1000,1453,1198,20.8871086666667,161.024765,77.19478,134.091577,821,805,677,11.4529706666667,1.75758132356745
"PTPN13",0.932689,0.361979,0.5898,118,61,103,39.2680763333333,2.728492,3.988184,3.952969,236,204,295,33.9712626666667,1.15146189364548
"PTPN14",0.386797,0.095159,0.072844,75,23,21,0.565127,0.137376,0.306672,0.336974,23,53,38,0.257504666666667,1.24462917831451
"PTPN18",13.188983,11.44656,12.913757,355,476,593,0.0432093333333333,12.33026,15.590292,18.382267,298,353,302,0.270662,0.820996719295402
"PTPN2",65.703953,133.627286,130.488585,594,1110,1028,0.134698333333333,61.660681,27.72272,30.219911,218,199,186,0.0879296666666667,1.04298868584948
"PTPN20",0.188858,0.431921,0.092424,8,13,6,2.350795,0.170564,0.098203,0.63838,4,4,3,9.71504933333333,0.312718578866086
"PTPN21",4.592292,3.514666,2.575844,210,265,174,0.088105,5.694377,5.662523,8.714661,238,218,188,0,1.088105
"PTPN22",0.338445,0.152571,0.211772,5,9,4,0.106399666666667,0.074209,0.654775,0.937176,2,7,5,0.033669,1.07036165993821
"PTPN23",72.964859,46.243022,59.754228,1100,1543,1344,3.54794866666667,53.355667,66.051771,27.357205,742,963,601,5.17257666666667,0.736799056903843
"PTPN3",16.753458,3.899081,6.611717,1031,328,528,8.505853,6.30114,6.818954,8.177731,328,348,288,8.67246933333333,0.982774167837458
"PTPN4",5.59046,3.863819,2.825478,294,360,306,12.8722246666667,4.893712,9.755435,4.394697,242,287,262,12.414648,1.0341102253795
"PTPN5",30.641802,40.156991,33.409703,1330,2225,2086,0,42.362522,41.249937,47.740304,1386,1457,1130,0,1
"PTPN6",1.539348,1.38075,1.65164,27,39,45,0.00840033333333333,1.22486,1.130417,2.222366,15,17,16,0.0412463333333333,0.968455111006393
"PTPN7",0.287147,0.23669,0.25957,5,6,7,0.197569,0.795032,0.397479,0.368097,12,5,3,0,1.197569
"PTPN9",97.546273,78.372342,75.56676,1782,2385,2238,9.20368566666667,67.37191,76.782568,81.289954,1217,1501,1096,8.40234133333333,1.08522816870011
"PTPRA",48.643045,45.987248,41.960849,2043,2557,2590,0.527074666666667,60.44319,57.317295,60.668848,2053,2171,1538,0.595965,0.956834684135721
"PTPRB",0.219014,0.585086,0.040988,28,9,12,155.133813666667,0.53399,0.437783,1.590915,53,80,77,154.028761333333,1.00712804723349
"PTPRC",0.135346,0.019934,0.075305,6,2,2,3.49569566666667,0.651878,0.13647,0.273248,10,6,3,3.36319766666667,1.0303671779558
"PTPRCAP",0,0.090807,0.570861,0,1,10,35.983266,0,0.154816,0.716164,0,2,4,30.8484293333333,1.16122731243429
"PTPRD",10.633355,11.058034,7.1667,1149,1855,1190,0.284831,22.333522,21.273971,20.689649,2006,2145,1485,0.348356666666667,0.952886600231887
"PTPRD.AS1",1.156471,2.102891,1.175024,64,149,87,0,1.466866,1.677134,1.945956,60,85,48,0.259103666666667,0.794215779426158
"PTPRD.AS2",0.073487,0.127258,0.089649,3,7,5,23.3277033333333,0.240025,0.396442,0.084038,8,14,2,46.100004,0.516511704188673
"PTPRE",7.706093,6.911156,6.216238,340,308,384,4.71762433333333,7.016033,9.910764,8.166629,316,478,244,4.43582866666667,1.0518404246982
"PTPRF",149.004345,77.552114,79.189086,3402,2747,3236,0.068288,124.298017,131.442589,131.498187,2550,3112,2185,0.0681973333333333,1.00008487819978
"PTPRG",17.895142,9.688157,9.355752,2477,1721,1551,21.100945,15.119032,16.810765,27.857744,1743,2118,2320,21.86257,0.966686816049114
"PTPRG.AS1",2.264477,2.731462,1.760173,57,62,57,6.83808033333333,1.543958,1.872261,2.26401,29,45,28,11.72898,0.615766568360806
"PTPRH",22.772392,28.465253,24.204218,893,1529,1532,0.0306426666666667,5.009533,9.691947,2.193097,224,302,80,0.009616,1.02082640000423
"PTPRJ",3.026543,3.097034,2.025538,379,500,368,0.617754,6.786682,6.184145,6.705081,661,697,484,0.240039666666667,1.30459858945372
"PTPRK",1.743205,0.382487,0.322404,70,14,8,0.262292,1.412689,2.710379,3.963711,68,129,96,0.171362666666667,1.07762696893191
"PTPRM",34.531781,16.748927,19.602649,731,426,502,4.17132866666667,39.883952,55.82625,50.459221,637,888,581,5.94372633333333,0.74474834093644
"PTPRN",187.002892,126.707352,150.541448,4798,4494,5505,161.733204666667,212.53255,218.907867,118.036313,4445,5052,1921,169.707408666667,0.953287299817368
"PTPRN2",42.215168,33.521932,31.532398,2281,2730,2711,0,45.096536,48.912374,53.564267,2284,2710,2030,0,1
"PTPRO",27.087658,29.003179,27.357153,1348,2011,1948,0.504763,39.247771,36.791174,38.740614,1937,1665,1190,0.298016666666667,1.159278643058
"PTPRQ",0.232085,0,0,1,0,0,0.079635,0.672794,0.725084,0.382272,11,11,8,0,1.079635
"PTPRR",1.087962,0.608342,0.845464,57,38,47,0,8.876507,14.038047,23.232322,329,560,555,0,1
"PTPRS",47.187606,59.327298,46.294322,3370,5253,4872,0.759632,52.897048,57.351812,66.217471,2975,3321,2669,0.523199666666667,1.15522084104098
"PTPRT",1.647197,1.229221,0.753894,323,285,187,0.091597,10.809529,9.041737,6.26783,1593,1226,528,0.05811,1.03164793830509
"PTPRU",51.695394,30.79614,42.763358,1382,1256,1779,0,22.146669,24.662347,20.585383,543,647,297,0,1
"PTPRVP",0.284839,0.109011,0.068969,7,6,5,0,0.120165,0.032271,0,2,2,0,0,1
"PTPRZ1",0.552185,0.680707,0.252248,9,6,6,29.43856,1.21593,2.32243,10.785373,39,36,217,41.530357,0.715690206879759
"PTRH1",7.904927,5.281762,10.316327,69,93,134,0,2.900761,4.620463,3.227985,26,43,20,0,1
"PTRH2",17.102498,15.503958,16.300417,198,267,280,0,15.641217,16.309999,20.78449,183,195,143,0,1
"PTRHD1",12.664727,23.151371,20.559231,74,163,163,0,23.398776,17.755593,26.704657,104,112,91,0,1
"PTS",62.169734,63.248953,53.85839,470,646,588,0,64.275369,67.175738,67.439788,410,451,310,5.39449433333333,0.156384531422161
"PTTG1",2.068405,0.878456,1.067109,16,9,11,0,1.192882,1.252358,4.082004,7,9,19,0,1
"PTTG1IP",33.548124,34.646566,38.114889,1173,1547,1862,0,42.140681,37.998535,48.067912,1086,1129,909,0,1
"PTTG2",0,0,0.084463,0,0,1,0,0,0,0,0,0,0,0,1
"PTTG3P",0,0,0,0,0,0,0,0.198922,0,0,1,0,0,0,1
"PTX3",0.649197,0.502558,1.28203,17,18,50,0,0.657218,1.491677,4.859746,14,35,73,0,1
"PTX4",0,0,0.066656,0,0,2,0,0,0.074115,0,0,1,0,0,1
"PUDP",3.723585,3.261621,2.828026,108,130,107,5.62722033333333,7.477329,5.177597,6.986927,180,135,120,0,6.62722033333333
"PUF60",38.059776,55.199705,43.546207,772,1348,1236,33.6316843333333,59.024289,51.976429,57.329786,824,846,680,10.7889886666667,2.93762979272805
"PUM1",46.238166,38.677682,31.166358,1729,2167,1848,6.533168,47.025096,49.591206,46.359028,1441,1465,1162,4.31559533333333,1.41718237141954
"PUM2",14.21668,13.550627,11.737217,1379,1703,1556,0,18.374557,21.864664,25.993932,1408,1497,1282,0,1
"PUM3",12.95788,9.372159,8.810428,201,226,290,0,10.70832,11.857662,8.439598,116,122,85,0,1
"PURA",1.393498,2.729942,1.468827,129,176,166,0,1.871331,3.211658,1.745604,119,164,93,0,1
"PURB",2.032187,1.901538,1.699613,307,392,372,0,1.759236,2.042668,2.662389,220,276,237,0,1
"PURG",6.732779,6.674466,5.472706,231,319,304,0,6.142138,6.01215,7.754536,177,188,155,0,1
"PURPL",2.478044,0.433174,0.51679,35,10,13,0,0.98858,3.064979,1.0799,14,50,11,0,1
"PUS1",5.240677,7.155273,5.550827,141,186,181,0,4.725423,4.981564,5.411191,115,116,84,0,1
"PUS10",1.915386,0.9961,1.253054,42,55,60,0,1.175822,1.220932,1.669327,30,46,32,0,1
"PUS3",10.986217,15.145079,11.960425,155,265,225,0,11.787172,12.71015,12.825003,120,141,98,0,1
"PUS7",29.520572,18.607573,21.296184,210,349,367,0,26.262445,19.657214,36.227524,256,230,221,8.28601833333333,0.107688781575024
"PUS7L",3.916107,3.040163,2.785027,525,736,671,0,3.410068,3.101387,2.355285,397,442,266,0,1
"PUSL1",6.574888,6.964873,9.142088,103,151,211,0,4.799924,5.434867,5.660384,62,88,57,0,1
"PVALB",0,0.284441,0,0,2,0,0,2.856638,6.735323,7.107661,10,28,16,0,1
"PVALEF",0.220371,0.119209,0,4,3,0,0,0.060836,0.121474,0.260076,1,2,3,0,1
"PVR",44.747427,35.830927,45.145204,1228,1381,1433,0,38.033984,49.470361,40.462869,731,905,480,0,1
"PVRIG",4.776846,4.992898,4.098966,30,37,24,3.86808266666667,3.652007,2.725137,2.411983,24,15,8,9.02224566666667,0.485727732942886
"PVT1",8.689225,4.220551,8.125142,141,78,139,0,9.386482,9.234105,8.895531,106,125,75,0,1
"PWAR1",0.060266,0.011454,0,2,1,0,0,0,0.118087,0.0985,0,4,2,0,1
"PWAR5",0,0,0.053397,0,0,4,0,0,0,0,0,0,0,0,1
"PWP1",25.811974,24.268957,22.93215,681,985,977,35.9971976666667,26.711252,25.933286,29.718132,693,729,555,16.1834826666667,2.15306747673657
"PWP2",8.312261,7.58687,5.019199,176,279,276,0,9.652115,9.537823,9.67542,163,181,92,0,1
"PWRN1",4.70659,2.4894,3.629311,61,51,58,0,3.99313,5.586295,3.613526,36,31,35,4.70665033333333,0.175234146406143
"PWRN2",0.028921,0.021306,0.009993,2,2,1,7.987159,0.017445,0,0,1,0,0,1.79816466666667,3.2118049045005
"PWWP2A",9.489649,11.985545,7.82504,348,496,367,0,22.833836,14.722042,20.232968,543,489,419,0,1
"PWWP2B",5.229044,7.01165,9.103899,185,350,545,0,5.31196,5.494747,5.471953,143,180,104,0,1
"PWWP3A",56.469256,42.046466,36.513474,1117,1646,1484,4.83510333333333,49.319543,45.201941,48.833119,909,1113,810,0,5.83510333333333
"PWWP3B",1.992612,1.081539,1.339888,128,94,122,0,1.056962,0.969586,0.807833,56,55,30,0,1
"PXDC1",1.4824,0.426449,0.988964,34,14,35,0,1.843743,2.780642,1.546212,30,45,20,0,1
"PXDN",83.385867,68.776522,49.380509,3833,4520,4079,0,68.986237,63.932149,76.242929,2289,2530,1913,0,1
"PXDNL",0.294862,0.128251,0.264421,13,12,18,0,0.145325,0.362038,0.536901,8,16,18,0,1
"PXK",24.197547,23.984309,22.527019,624,763,820,0,17.229035,23.038478,22.754894,372,468,324,0,1
"PXMP2",6.606908,15.443117,14.144643,46,142,133,0,8.815748,14.620993,12.917652,50,80,53,0,1
"PXMP4",2.760922,4.279737,2.371851,175,271,241,0,5.158954,5.053312,5.587185,238,299,200,0,1
"PXN",16.892504,18.482539,17.109824,625,960,951,0,32.91707,26.365828,28.610282,1105,899,639,0,1
"PXT1",0.158794,0.116714,0.022192,3,2,1,0,0.03872,0.176788,0.271774,1,3,2,11.0480246666667,0.0830011580874917
"PXYLP1",40.110069,27.43606,16.764827,972,964,965,0,30.786473,18.102557,18.55346,691,512,401,0,1
"PYCARD",0.286916,0.634993,0.533756,2,8,7,0,0.326966,0.638421,0,2,4,0,0,1
"PYCARD.AS1",0.224954,0,0.139641,3,0,3,0,0,0,0,0,0,0,5.39449433333333,0.156384531422161
"PYCR1",37.028768,28.681489,37.182572,476,676,795,15.5291496666667,25.398581,24.433078,18.067264,295,357,229,12.8596353333333,1.19261071948358
"PYCR2",15.026561,18.695187,17.20259,299,425,431,0,21.081945,23.885188,22.281587,249,347,207,0,1
"PYCR3",2.214052,1.780648,1.536005,66,79,94,0,1.399092,2.188072,2.245796,46,61,45,0,1
"PYDC1",0,9.622888,4.441809,0,9,20,0,0.215161,3.596329,5.524012,1,2,1,3.77049233333333,0.209621969835818
"PYDC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PYGB",69.708808,89.936923,74.79124,3175,5722,4446,0,92.648496,86.430314,95.386399,3505,3626,2406,0,1
"PYGL",1.394352,0.2649,0.419151,35,8,12,0,1.624395,1.005404,2.405273,17,16,19,0,1
"PYGM",0.828153,0.817639,4.522343,19,43,80,0,2.023767,3.620393,7.716964,24,46,50,0,1
"PYGO1",1.594321,1.973194,1.206436,218,357,223,0,1.570222,1.696702,2.48135,173,202,201,0,1
"PYGO2",15.916745,15.304983,13.7867,533,719,685,0,17.281115,11.528605,14.62544,415,487,394,0,1
"PYHIN1",0,0.092268,0.029083,0,3,1,0,0.050335,0.185551,0.072089,1,4,1,5.883313,0.145278879516303
"PYM1",11.373954,13.146701,8.693055,131,202,167,0,11.741111,14.679041,11.269423,129,154,92,0,1
"PYROXD1",5.362463,6.200796,4.271193,243,378,277,0,5.984934,5.735511,7.456048,212,274,267,0,1
"PYROXD2",5.45906,4.09595,7.368465,51,40,49,6.533168,0.364739,2.821215,4.600523,11,22,12,0,7.533168
"PYURF",25.744687,28.36163,30.796399,466,698,810,0,27.860415,28.398597,29.184317,417,462,309,0,1
"PYY",0.17537,0.052858,0.049167,2,1,1,0,0,0,0.127511,0,0,1,0,1
"PYY2",0.4353,0.468048,0.188367,6,9,4,15.3304226666667,9.540508,3.499131,0.388142,12,8,3,29.4223943333333,0.536789527074589
"PZP",0.02833,0.053671,0.009705,2,1,1,0,0.032698,0.362413,0,2,1,0,0,1
"QARS1",162.243341,170.933478,152.703471,1011,1423,1325,0,162.730384,155.914556,178.855379,767,826,687,0,1
"QDPR",42.1382,44.425419,44.844449,851,1072,1150,20.6301203333333,33.01021,41.015313,44.206715,518,740,496,30.841633,0.679303110281226
"QKI",16.312707,26.465891,15.613653,687,1510,889,0,12.753726,11.197639,20.179043,449,410,506,0,1
"QPCT",34.04187,21.991297,21.667084,574,493,501,0,38.326427,44.857861,19.148461,521,569,187,0,1
"QPCTL",2.564296,2.520087,4.815114,80,92,117,0,3.159571,6.622349,9.406752,66,99,48,0,1
"QPRT",18.49227,13.475646,18.913954,549,553,814,62.316432,7.014529,11.854328,6.964874,190,281,125,14.385318,4.11538013058944
"QRFP",0.358156,0.259872,0.027985,5,6,1,9.45426666666667,0.871602,0.799184,0.613779,4,8,3,0,10.4542666666667
"QRFPR",0.120566,0.020782,0,3,1,0,11.173938,0.03609,0.031269,0.058463,1,1,1,7.84441733333333,1.37645449566453
"QRICH1",334.73115,245.914115,202.897375,828,1170,975,0,236.835222,197.145231,227.631031,657,781,566,0,1
"QRICH2",6.015886,8.879143,6.698533,233,406,349,0,6.434639,7.396561,8.957981,169,286,233,0,1
"QRSL1",6.014397,7.170343,6.825219,252,389,323,0,6.026808,8.68382,7.275528,202,221,187,0,1
"QSER1",5.682422,6.188248,5.814732,366,440,403,0,11.356863,3.515731,7.117027,268,342,275,7.84441733333333,0.113065673216385
"QSOX1",19.841972,18.419973,17.295666,766,1126,993,0,18.368498,21.545392,20.65858,638,782,503,0,1
"QSOX2",6.440898,6.27617,4.982685,340,448,410,0,5.685219,5.736056,6.222431,263,331,220,0,1
"QTRT1",41.499728,56.685934,54.191194,344,654,592,42.1201076666667,57.04638,60.049999,79.081997,385,439,358,71.848088,0.591918180016841
"QTRT2",7.947468,6.86798,4.698095,201,312,260,0,8.666703,8.968051,8.527044,173,178,158,0,1
"R3HCC1",31.974085,34.343652,26.945591,493,810,705,0,42.002218,37.750921,41.576849,448,582,464,0,1
"R3HCC1L",4.658071,6.778579,5.340138,205,357,320,0,7.427534,6.769156,8.472917,227,258,206,0,1
"R3HDM1",103.01163,109.962818,99.36816,1431,1904,1798,0,102.903876,149.007491,192.174363,1212,1286,1092,0,1
"R3HDM2",173.178835,153.734538,100.527126,1342,1886,1881,0,87.098781,135.648961,78.30333,848,1022,673,0,1
"R3HDM4",18.922864,23.204872,29.213212,442,692,646,3.54535,36.062839,25.685613,32.262223,471,534,401,0,4.54535
"R3HDML",0,0,0,0,0,0,4.72713333333333,0,0,0,0,0,0,0,5.72713333333333
"RAB10",101.334911,95.7956,88.071648,2954,3979,3718,11.6042483333333,97.44756,103.559213,116.780199,2399,2741,2145,0,12.6042483333333
"RAB11A",335.833789,304.73255,292.303811,3154,4106,3961,0,267.883243,306.213002,287.736729,2557,2715,2078,0,1
"RAB11B",114.54415,128.275631,108.617547,1450,2221,2361,0,103.122987,96.183042,127.705076,1015,1216,920,30.7775753333333,0.0314687319441594
"RAB11B.AS1",8.476858,4.077371,5.568046,28,26,29,0,1.057572,0.610172,1.606756,6,5,4,8.28601833333333,0.107688781575024
"RAB11FIP1",5.211821,3.979578,3.098995,454,510,436,0,2.285353,2.509003,2.10047,147,197,108,0,1
"RAB11FIP2",37.133594,39.140664,54.367743,898,1100,1134,0,68.165202,59.199221,72.695653,902,955,918,0,1
"RAB11FIP3",63.235155,54.101022,37.948333,991,1455,1308,10.6603416666667,50.774365,57.932282,65.862937,710,885,658,4.31559533333333,2.19360973427498
"RAB11FIP4",82.468717,135.974113,91.950759,2569,5005,4256,0,90.165034,130.071759,82.954889,1637,2252,1457,0,1
"RAB11FIP5",14.832379,13.479336,14.973356,632,954,1055,0,9.939081,14.107843,12.355011,444,559,357,0,1
"RAB12",29.190823,29.08982,24.611051,721,932,895,0,32.688979,33.267567,30.581638,678,719,454,0,1
"RAB13",10.756955,3.558157,8.254205,164,77,185,0,2.270082,2.823186,5.305949,30,42,53,0,1
"RAB14",51.039907,48.917566,43.125218,2426,3418,3277,50.7452423333333,43.420108,52.732782,52.615637,1941,2190,1639,80.2462166666667,0.636894177431441
"RAB15",170.548782,121.082777,114.960817,7257,7292,7517,0,98.930864,93.243833,97.153444,3616,3818,2480,0,1
"RAB17",2.634162,0.925853,1.226286,22,25,28,9.369448,1.748336,0.975532,0.572469,16,9,5,15.6510603333333,0.622750010654977
"RAB18",90.032063,79.402508,68.850277,2368,2742,2551,0,80.56359,89.233233,90.385388,1722,1872,1391,0,1
"RAB19",0.534684,0.411259,0.575643,22,23,35,24.1041703333333,0.313877,0.219535,0.358508,11,8,9,19.088803,1.24965983953018
"RAB1A",152.329762,143.081841,138.136622,3539,4470,4523,0,135.826747,138.146917,140.736855,2636,2878,1912,0,1
"RAB1B",36.215639,40.155605,38.10388,997,1526,1528,0,38.306854,40.49258,47.018758,834,962,726,0,1
"RAB20",0.503598,0.233734,0.747845,11,7,24,0,0.452948,0.30579,0.559757,8,6,7,0,1
"RAB21",23.208499,20.311425,20.23539,995,1158,1101,35.7710843333333,25.546011,28.0851,28.225921,950,1014,732,31.8304176666667,1.12003096356181
"RAB22A",6.088314,5.42373,5.433629,857,1041,1109,0,5.139656,5.971468,5.247478,598,727,443,0,1
"RAB23",12.079618,8.681209,9.674738,579,611,690,0,6.3242,8.090133,6.382533,289,329,196,0,1
"RAB24",14.429381,15.220573,17.82017,282,401,500,6.533168,12.749492,16.519951,15.46556,202,289,167,0,7.533168
"RAB25",0.150592,0.412297,0.136133,1,5,2,0,0.48022,0.396882,0,2,4,0,0,1
"RAB26",9.867704,4.515541,5.498787,106,81,92,6.44680466666667,3.812648,4.305992,6.325503,35,64,46,0,7.44680466666667
"RAB27A",4.38429,2.422209,2.97704,129,127,124,0,3.202112,2.905952,1.700002,90,75,32,2.11282033333333,0.321252077831668
"RAB27B",5.223944,4.667904,5.172719,595,681,754,0,3.19705,4.459861,4.710233,302,402,320,0,1
"RAB28",19.719902,23.507014,17.042564,180,181,185,0,21.560135,84.422137,37.694558,137,120,98,0,1
"RAB29",28.88311,37.650024,23.652496,430,433,470,0,21.050079,14.434458,12.837038,178,147,91,0,1
"RAB2A",153.63921,136.657782,134.443826,3122,3664,3668,0,135.103838,160.693159,148.680429,2327,2666,1970,0,1
"RAB2B",35.454322,44.611619,36.325006,1049,1618,1545,0,32.949088,36.293894,44.133224,870,966,724,0,1
"RAB30",7.127012,5.439869,5.838953,808,976,871,0,5.191392,5.044789,6.715419,565,615,541,0,1
"RAB31",38.974995,15.741379,24.017029,467,305,551,0.03423,38.697528,50.576334,38.567838,310,478,232,0.0557116666666667,0.979651956736925
"RAB32",4.356867,2.341442,2.571458,60,44,52,1.03318433333333,3.356017,3.620741,3.489566,38,45,28,0.856176333333333,1.09536162961529
"RAB33A",20.281641,8.995242,10.578471,245,148,185,0.02448,20.722667,17.772338,20.459736,204,192,143,6.90753333333333,0.129557468405655
"RAB33B",4.297845,4.022552,3.635432,244,303,281,1.618982,5.510698,6.059297,6.107924,248,295,201,2.769151,0.694846664407979
"RAB34",9.485513,0.63385,1.499472,107,6,25,6.448305,2.414715,2.501244,5.537454,15,24,32,7.933811,0.833720905893353
"RAB35",19.988409,21.110641,22.372705,616,1001,1014,84.4391036666667,25.855916,23.711206,34.518208,593,644,511,91.457973,0.924085840240805
"RAB36",2.987177,2.346723,2.631757,130,146,178,0,3.475401,2.696422,2.384872,104,111,57,0.03918,0.962297195865971
"RAB37",0.261088,0.121778,0.570794,10,5,19,13.5943453333333,1.144886,1.076245,1.174867,24,25,16,12.6516056666667,1.06905705377709
"RAB38",0.155752,0,0,3,0,0,0.495454333333333,0,0.165398,0,0,3,0,1.12939933333333,0.702289284082929
"RAB39A",1.07571,1.051041,1.070199,30,40,43,0,1.994802,2.283745,1.94708,46,57,32,0,1
"RAB39B",11.005891,12.328203,10.860276,594,906,844,24.9063366666667,16.003894,15.967189,15.47572,715,772,492,25.2613166666667,0.98648277980477
"RAB3A",161.162124,204.193285,208.020129,2940,5305,5714,0,144.513883,177.099056,160.420529,2057,2942,1744,0,1
"RAB3B",42.913384,57.942255,51.465533,9203,16878,15948,0.546715333333333,52.082881,46.182655,54.14196,9250,8899,6825,0.539806666666667,1.00448671045283
"RAB3C",52.116493,74.501594,58.947677,7082,13748,11328,0.0105566666666667,41.847046,42.262991,46.765139,4701,5242,3718,0.0676506666666667,0.946523706880403
"RAB3D",7.946578,9.945169,8.701198,549,937,872,0,10.785849,14.08314,12.935239,610,806,519,0,1
"RAB3GAP1",25.541138,19.619267,19.618356,1106,1419,1220,0,33.934485,31.264629,22.484379,965,1068,708,0,1
"RAB3GAP2",13.616376,11.669161,12.946366,1077,1409,1390,0.0181183333333333,13.311017,16.416363,14.804583,984,1059,788,0.012938,1.00511416625039
"RAB3IL1",8.092466,11.086341,6.680417,73,113,99,0,18.096044,42.657236,38.47543,49,100,82,0,1
"RAB3IP",9.851316,7.825185,4.655939,366,514,411,0,17.34028,15.551,14.527464,892,992,712,0,1
"RAB40A",1.000097,0.735224,0.914773,39,43,50,8.37500933333333,1.420948,0.929764,1.642875,48,31,36,52.6972646666667,0.174590072539635
"RAB40AL",0.096376,0,0.283641,1,0,6,0,0,0.106074,0.159861,0,1,1,0,1
"RAB40B",8.299579,8.32106,7.720419,128,164,175,0.199235333333333,9.898372,12.692511,16.594848,179,171,156,0.210575333333333,0.990632553226758
"RAB40C",15.542125,16.333649,15.399731,523,768,809,0,17.168527,16.058012,18.959298,408,437,306,0,1
"RAB41",0.963544,0.581464,0.64297,12,11,13,0.0773616666666667,0.649573,0.479331,0.612198,6,6,5,0,1.07736166666667
"RAB42",0.371821,0.160249,0.122063,11,2,5,0,0,0.189196,0.252368,0,5,4,0,1
"RAB43",1.766692,1.27988,1.001607,94,107,83,0.0880543333333333,0.988593,1.419005,0,55,73,0,0,1.08805433333333
"RAB44",0.028827,0,0,2,0,0,1.69279666666667,0,0.01598,0,0,1,0,1.599934,1.03571731692676
"RAB4A",207.119093,163.026192,166.646936,3552,3823,3903,3.04172233333333,76.194047,74.004048,68.741228,1217,1266,849,3.94351,0.817581502481705
"RAB4B",34.427264,31.147175,33.912103,373,469,533,3.26811533333333,34.910116,27.018568,32.716939,283,249,194,0.921407,2.2213489038675
