"Hs_symbol","Heart","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"TMLHE",43.0759,43.0759,2.898496,2.89668,3.491144,3.09544,68,59,53,10.7621891664876
"TMOD1",141.30918,141.30918,46.592952,58.936897,82.956504,62.8287843333333,1848,2567,2353,2.22954551753357
"TMOD2",5.61695,5.61695,51.500985,55.965512,75.18616,60.884219,6286,7439,5092,0.10692467493207
"TMOD3",75.04441,75.04441,8.728971,9.282095,10.661871,9.55764566666667,502,567,461,7.20278103669388
"TMOD4",0.25302,0.25302,2.083142,0.413881,3.03091,1.84264433333333,9,2,9,0.440793800795574
"TMPO",29.84318,29.84318,7.134358,7.304736,10.310721,8.24993833333333,268,324,282,3.33442006730495
"TMPPE",0.32892,0.32892,0.263529,0.201357,0.092854,0.185913333333333,13,11,3,1.12058778887721
"TMPRSS11A",0,0,0,0,0,0,0,0,0,1
"TMPRSS11B",0,0,0.332499,0,0.289111,0.207203333333333,4,0,5,0.828360867128156
"TMPRSS11BNL",0,0,0.026767,0.337547,0.233277,0.199197,1,3,1,0.833891345625448
"TMPRSS11CP",0.16446,0.16446,0,0.150445,0.457243,0.202562666666667,0,1,2,0.968315441911828
"TMPRSS11D",0,0,0.218943,0.060045,0,0.092996,3,2,0,0.914916431533144
"TMPRSS11E",0,0,0,0.03513,0,0.01171,0,1,0,0.988425536962173
"TMPRSS11F",0,0,0.038115,0,0,0.012705,1,0,0,0.987454391950272
"TMPRSS11GP",0,0,0,0,0,0,0,0,0,1
"TMPRSS12",0,0,0.046417,0.043489,0,0.0299686666666667,2,2,0,0.970903321978079
"TMPRSS13",0.0253,0.0253,0.023279,0.042294,0.397728,0.154433666666667,1,2,4,0.888141111615768
"TMPRSS15",0.8476,0.8476,0.056621,0.035266,0.079441,0.0571093333333333,3,2,3,1.7477851549887
"TMPRSS2",0,0,0,0.042963,0,0.014321,0,2,0,0.985881195400667
"TMPRSS3",0.0759,0.0759,0.150405,0.037733,0,0.0627126666666667,4,1,0,1.01240912407179
"TMPRSS4",0.29097,0.29097,0.107058,0.067215,0.09276,0.089011,7,5,4,1.18545175393086
"TMPRSS5",0.0759,0.0759,4.45308,0.795596,1.066837,2.105171,11,13,7,0.346486554202651
"TMPRSS6",0,0,0.254185,0.221922,0.140388,0.205498333333333,9,8,4,0.829532461679057
"TMPRSS7",0,0,0.282399,0.027424,0.270871,0.193564666666667,3,1,4,0.837826410187522
"TMPRSS9",0.10121,0.10121,0.249381,0.436415,0.184879,0.290225,9,4,5,0.853502296111143
"TMSB10",551.08052,551.08052,3346.962567,3569.505921,3287.54071,3401.33639933333,10173,11876,7095,0.162265118789599
"TMSB15A",1.12592,1.12592,36.443223,33.754731,39.983861,36.7272716666667,202,202,157,0.0563496883311157
"TMSB15B",0.8223,0.8223,22.014323,23.410018,23.249679,22.89134,173,213,155,0.0762744994629853
"TMSB4X",1828.25241,1828.25241,1215.51207,1291.758307,1459.58674,1322.28570566667,5156,5974,4302,1.3823563589984
"TMSB4XP3",0,0,0,0,0,0,0,0,0,1
"TMSB4XP4",4.0609,4.0609,1.693308,2.14812,0.295127,1.37885166666667,9,12,1,2.12745505359379
"TMSB4Y",0,0,3.760447,2.657638,4.634744,3.68427633333333,58,44,51,0.213480146951194
"TMTC1",29.18534,29.18534,4.068976,3.331501,4.039472,3.81331633333333,460,403,270,6.2712146698025
"TMTC2",3.92174,3.92174,4.565225,4.07369,5.673242,4.770719,286,295,242,0.852881590664872
"TMTC3",5.12356,5.12356,2.140181,2.586886,2.362547,2.36320466666667,197,251,156,1.8207515173524
"TMTC4",6.00912,6.00912,17.857218,13.604961,23.756691,18.40629,583,515,394,0.361177741855862
"TMUB1",1.18917,1.18917,17.210072,17.304301,16.903324,17.1392323333333,156,185,121,0.120687025766636
"TMUB2",15.19358,15.19358,18.706249,19.139112,23.611054,20.4854716666667,415,509,345,0.753699069363383
"TMX1",13.68814,13.68814,4.097709,5.091587,4.462188,4.55049466666667,144,162,113,2.64627585144964
"TMX2",148.24181,148.24181,44.190771,47.083532,48.738376,46.670893,703,823,556,3.13066948420706
"TMX3",38.02824,38.02824,13.42632,17.494461,17.129807,16.0168626666667,498,509,381,2.29350384759525
"TMX4",65.78404,65.78404,81.91367,64.893339,71.70289,72.836633,6110,5366,4173,0.904483821736563
"TNC",0.97411,0.97411,6.331813,13.567416,15.467221,11.7888166666667,200,337,236,0.154362209691019
"TNF",0.0506,0.0506,0,0,0,0,0,0,0,1.0506
"TNFAIP1",23.36599,23.36599,30.570638,31.25025,34.463071,32.094653,830,862,757,0.736251563054612
"TNFAIP2",13.16946,13.16946,10.218058,13.100797,11.513175,11.6106766666667,141,194,129,1.12360822297931
"TNFAIP3",4.52898,4.52898,0.374657,1.500352,0.501044,0.792017666666667,19,37,21,3.08533788636384
"TNFAIP6",4.07355,4.07355,0,0.06102,0,0.02034,0,1,0,4.97241115706529
"TNFAIP8",11.92968,11.92968,0.54642,1.662409,1.113894,1.10757433333333,12,22,13,6.13486309616917
"TNFAIP8L1",2.93498,2.93498,1.18688,1.50324,1.235701,1.308607,58,81,43,1.70448239999272
"TNFAIP8L2",1.06267,1.06267,0.153682,0.210491,0,0.121391,2,3,0,1.83938519214083
"TNFAIP8L3",2.70727,2.70727,2.623998,2.598546,0.497312,1.90661866666667,60,67,8,1.2754579892145
"TNFRSF10A",1.78376,1.78376,0.75398,0.808574,0.04145,0.534668,8,10,1,1.81391675593679
"TNFRSF10B",14.73816,14.73816,14.460688,22.26503,10.708138,15.8112853333333,441,789,317,0.93616637204976
"TNFRSF10C",0.0506,0.0506,1.340501,2.780572,0.345905,1.48899266666667,10,27,4,0.422098471429807
"TNFRSF10D",2.4163,2.4163,2.28472,4.260209,1.685482,2.74347033333333,107,217,56,0.912602397187423
"TNFRSF11A",0.7717,0.7717,0.1082,0.106116,0,0.0714386666666667,6,8,0,1.65357108635243
"TNFRSF11B",12.2586,12.2586,0.699567,0.236894,0.499379,0.478613333333333,10,6,5,8.96691494733805
"TNFRSF12A",18.77375,18.77375,7.095261,11.745012,5.493725,8.11133266666667,65,90,39,2.17023686033781
"TNFRSF13B",0,0,0,0,0,0,0,0,0,1
"TNFRSF13C",0,0,0.46691,0.668533,0.407657,0.514366666666667,23,37,14,0.660342057185622
"TNFRSF14",2.65666,2.65666,0.767938,0.969273,1.25186,0.996357,9,15,5,1.83166638031174
"TNFRSF17",0,0,0.340825,0,0,0.113608333333333,2,0,0,0.897981785936109
"TNFRSF18",0,0,0,0.135242,0,0.0450806666666667,0,1,0,0.956863935862048
"TNFRSF19",34.77699,34.77699,1.925962,2.350661,2.56731,2.281311,92,133,92,10.903260922235
"TNFRSF1A",54.86642,54.86642,66.388059,38.461762,65.802588,56.8841363333333,391,312,290,0.965142153599493
"TNFRSF1B",4.40247,4.40247,0.042734,0.115088,0.150061,0.102627666666667,2,6,5,4.89963218167027
"TNFRSF21",9.47543,9.47543,26.300994,25.454699,23.279729,25.0118073333333,1212,1289,758,0.402718268121879
"TNFRSF25",4.66814,4.66814,30.916947,23.885553,29.621861,28.1414536666667,477,430,308,0.194504367037924
"TNFRSF4",0,0,0.490276,0,0,0.163425333333333,1,0,0,0.859530879506377
"TNFRSF6B",0,0,0,0,0,0,0,0,0,1
"TNFRSF8",0.16446,0.16446,0.226327,0,0,0.0754423333333333,6,0,0,1.08277307290922
"TNFRSF9",0,0,20.614966,24.829172,3.551204,16.3317806666667,635,678,80,0.057697476054682
"TNFSF10",55.19534,55.19534,0.173924,0.333306,0.244717,0.250649,4,7,4,44.9329428160899
"TNFSF11",0,0,0,0,0.174576,0.058192,0,0,2,0.945008089269244
"TNFSF12",10.08267,10.08267,5.321189,4.366,3.599763,4.428984,40,54,28,2.04138932809528
"TNFSF13",7.98264,7.98264,0.59359,0.639723,1.772532,1.00194833333333,7,15,11,4.48694896388435
"TNFSF13B",1.75846,1.75846,0.377705,0.802713,0.791296,0.657238,4,11,5,1.66449236621415
"TNFSF14",0.78435,0.78435,0.086339,0.143332,0.022026,0.083899,3,5,0,1.6462327209454
"TNFSF15",0,0,0,0.041167,0.06261,0.0345923333333333,0,4,4,0.96656428602957
"TNFSF18",0.0506,0.0506,0.118176,0.146156,0.055569,0.106633666666667,3,4,1,0.949365658795247
"TNFSF4",0.67049,0.67049,0.308639,0.446303,0.304055,0.352999,14,19,10,1.23465723182353
"TNFSF8",0.797,0.797,0,0,0,0,0,0,0,1.797
"TNFSF9",0.0506,0.0506,3.813731,3.336468,3.493213,3.547804,70,69,45,0.231012594210305
"TNIK",25.87084,25.87084,40.849025,45.783057,44.503941,43.7120076666667,1826,1800,1384,0.600975921285515
"TNIP1",56.19475,56.19475,15.514561,17.30468,16.884634,16.5679583333333,271,324,212,3.25562873697617
"TNIP2",4.64284,4.64284,5.598302,7.116412,10.002656,7.57245666666667,104,98,79,0.658252379617356
"TNIP3",0,0,0.390618,1.241965,1.092421,0.908334666666667,8,19,11,0.524017101123423
"TNK1",0.60724,0.60724,8.706535,11.021391,19.759385,13.162437,70,85,73,0.113486118243633
"TNK2",0.93616,0.93616,47.959758,67.561507,71.82532,62.4488616666667,775,976,709,0.0305152834761916
"TNKS",14.16887,14.16887,23.093559,25.287605,30.747042,26.3760686666667,2632,2877,2532,0.554092341917221
"TNKS1BP1",40.33068,40.33068,62.887765,43.285287,54.587366,53.586806,2026,1805,1469,0.757155126460412
"TNKS2",17.53398,17.53398,14.975502,12.999496,14.636065,14.2036876666667,1246,1170,865,1.2190450373849
"TNMD",0.35422,0.35422,0,0.067999,0,0.0226663333333333,0,1,0,1.32420512522983
"TNN",0.08856,0.08856,0,0.037076,0.050439,0.0291716666666667,0,2,2,1.0577049828098
"TNNC1",3876.65365,3876.65365,0,0.728897,0.89514,0.541345666666667,0,2,4,2515.75862174113
"TNNC2",0.15181,0.15181,0.322709,0.294497,0.227114,0.28144,2,2,1,0.898840367087027
"TNNI1",75.77816,75.77816,0.023833,0.345277,0.596168,0.321759333333333,2,6,3,58.0878515957771
"TNNI2",0,0,0.379569,0,0,0.126523,1,0,0,0.88768715774112
"TNNI3",4005.88135,4005.88135,1.207822,2.037617,4.110586,2.45200833333333,8,14,15,1160.73918805719
"TNNT1",104.02734,104.02734,7.760544,7.12256,3.32367,6.06892466666667,26,31,16,14.8576120064278
"TNNT2",15203.45139,15203.45139,0.127799,0.082719,0,0.0701726666666667,1,3,0,14207.4749837877
"TNNT3",89.70666,89.70666,0,0,0,0,0,0,0,90.70666
"TNP1",0,0,0,0,0,0,0,0,0,1
"TNP2",0,0,0.190212,0.041866,0,0.0773593333333333,1,1,0,0.928195421026349
"TNPO1",49.73021,49.73021,137.087653,137.540774,105.327349,126.651925333333,3331,3306,2249,0.397410457128084
"TNPO2",13.28332,13.28332,117.570915,140.629367,174.716976,144.305752666667,2347,2669,2243,0.0982983793681323
"TNPO3",21.49367,21.49367,19.600359,19.996407,22.164562,20.5871093333333,1076,1167,846,1.04199546371254
"TNR",0,0,13.224161,8.930556,12.284247,11.4796546666667,2349,1732,1554,0.0801304224123296
"TNRC18",5.49044,5.49044,23.592009,28.963332,32.231264,28.2622016666667,759,1097,764,0.221802859331444
"TNRC18P2",0,0,0,0,0,0,0,0,0,1
"TNRC6A",57.0297,57.0297,141.821248,130.02186,125.613214,132.485440666667,1458,1568,1035,0.43472681147983
"TNRC6B",10.01942,10.01942,4.271609,4.955839,4.862497,4.69664833333333,980,1117,788,1.93436901054977
"TNRC6C",4.76934,4.76934,8.842621,9.866986,17.904436,12.204681,548,713,514,0.436916272343118
"TNS1",278.48157,278.48157,7.169717,13.4572,6.790506,9.139141,462,590,368,27.5646201191994
"TNS3",18.81171,18.81171,0.323354,1.146692,0.460909,0.643651666666667,30,93,34,12.0534724003768
"TNS4",0,0,0.078864,0.044785,0.025737,0.0497953333333333,2,1,1,0.952566627272745
"TNXB",0.91086,0.91086,0.951471,0.76534,1.347778,1.02152966666667,21,64,40,0.945254492926066
"TOB1",77.04323,77.04323,2.44928,2.861016,4.323935,3.21141033333333,38,68,56,18.5313763853138
"TOB2",27.61665,27.61665,3.302953,3.093086,4.579732,3.65859033333333,188,193,185,6.14277022713094
"TOE1",4.18741,4.18741,3.640194,2.778798,6.315586,4.24485933333333,64,62,74,0.989046544495823
"TOLLIP",7.85613,7.85613,17.946448,30.813093,29.60996,26.123167,497,804,490,0.326515336501818
"TOM1",6.89467,6.89467,20.771116,22.038128,22.906534,21.9052593333333,378,452,316,0.344666256998502
"TOM1L1",19.15328,19.15328,10.900411,6.226777,8.265736,8.464308,107,65,72,2.12939815568132
"TOM1L2",94.77963,94.77963,27.557163,38.570714,32.130116,32.7526643333333,1308,1642,1204,2.83769094653101
"TOMM20",118.95526,118.95526,133.208969,135.561368,171.162861,146.644399333333,3725,3656,2878,0.812460618497148
"TOMM20L",0,0,1.644406,0.364091,1.052193,1.02023,6,2,3,0.494993144344951
"TOMM22",128.5825,128.5825,22.092818,24.589821,26.348355,24.3436646666667,305,331,227,5.11301351656668
"TOMM22P1",0,0,0,0,0,0,0,0,0,1
"TOMM22P2",0,0,0,0,0,0,0,0,0,1
"TOMM22P4",0,0,0,0,0,0,0,0,0,1
"TOMM22P6",0,0,0,0,0,0,0,0,0,1
"TOMM34",10.81641,10.81641,7.755248,12.401445,9.431056,9.862583,190,332,164,1.08780848901224
"TOMM40",15.64901,15.64901,22.197253,30.214262,25.545109,25.9855413333333,420,508,327,0.616960386095151
"TOMM40L",35.35892,35.35892,15.509367,15.515482,13.50567,14.8435063333333,402,429,289,2.2948783706738
"TOMM5",114.84376,114.84376,36.570962,48.378707,40.407056,41.785575,304,410,232,2.70754243690777
"TOMM6",379.28296,379.28296,46.112521,59.856061,60.574018,55.5142,233,330,213,6.7289806809616
"TOMM7",381.47154,381.47154,355.298346,367.67619,305.670661,342.881732333333,333,434,249,1.11221825423765
"TONSL",0.12651,0.12651,1.594505,2.208155,2.813497,2.20538566666667,109,166,131,0.351442889295589
"TOP1",29.93174,29.93174,20.255335,18.761591,22.912432,20.6431193333333,987,987,795,1.42917199335315
"TOP1MT",2.92233,2.92233,9.478281,10.021744,7.770757,9.09026066666667,128,154,79,0.388724348118922
"TOP2A",0.35422,0.35422,0,0.260857,2.600738,0.953865,0,6,105,0.693098039014978
"TOP2B",159.48835,159.48835,87.603258,73.843609,96.763698,86.0701883333333,2684,2632,2263,1.84320664824564
"TOP3A",13.04295,13.04295,20.57035,22.392843,18.956957,20.64005,440,509,318,0.648933343499668
"TOP3B",9.817,9.817,15.369945,14.763409,13.517072,14.550142,204,215,154,0.695620657354769
"TOPBP1",13.83995,13.83995,17.408134,21.416742,25.562638,21.4625046666667,605,652,433,0.660654286786718
"TOPORS",12.52427,12.52427,4.558055,4.690996,5.768756,5.00593566666667,223,246,198,2.25181732715863
"TOR1A",18.64725,18.64725,20.925786,20.839565,25.373856,22.3797356666667,436,503,372,0.840353812383422
"TOR1AIP1",68.2636,68.2636,8.52009,11.298078,9.077408,9.63185866666667,277,319,230,6.51472166547486
"TOR1AIP2",21.06354,21.06354,11.819249,14.222982,18.868871,14.9703673333333,759,917,669,1.38152990094029
"TOR1B",12.66343,12.66343,17.752359,22.933846,25.40374,22.0299816666667,339,412,286,0.593288791878471
"TOR2A",0.78435,0.78435,10.355642,9.741004,13.588972,11.2285393333333,157,161,156,0.14591685493754
"TOR3A",7.3501,7.3501,10.179417,7.26917,8.42261,8.62373233333333,212,158,134,0.867657132470123
"TOR4A",1.11327,1.11327,0.389122,0.802021,0.462525,0.551222666666667,17,43,14,1.36232537430689
"TOX",0.18976,0.18976,0.187772,0.105068,0.420373,0.237737666666667,10,6,16,0.961237612816717
"TOX2",0.44278,0.44278,2.295686,3.306767,8.205683,4.602712,40,60,98,0.257514575084352
"TOX3",0,0,5.458619,3.151409,5.362817,4.657615,164,109,127,0.176752925039968
"TOX4",54.94233,54.94233,52.26343,59.455081,79.38113,63.6998803333333,919,1065,794,0.864643484837769
"TOX4P1",0,0,0,0,0,0,0,0,0,1
"TP53",7.90674,7.90674,2.597513,38.588788,31.113551,24.0999506666667,63,90,60,0.354850896652493
"TP53AIP1",0,0,0.251982,0.561461,0.865546,0.559663,10,5,10,0.641164148921915
"TP53BP1",17.8629,17.8629,86.34885,94.856349,118.460727,99.888642,4011,4269,3088,0.186967528019656
"TP53BP2",22.40453,22.40453,8.233414,9.060926,8.949978,8.748106,188,224,195,2.40093101162421
"TP53I11",13.47308,13.47308,249.566818,184.990086,162.197026,198.917976666667,1849,1599,1060,0.0723950904331715
"TP53I13",1.70785,1.70785,1.083902,1.815374,1.291452,1.39690933333333,9,29,15,1.12972566894479
"TP53I3",6.5531,6.5531,23.38959,22.730987,21.773618,22.6313983333333,311,301,206,0.319621373795132
"TP53INP1",15.34539,15.34539,2.556449,3.333441,4.516768,3.468886,195,273,246,3.65759833658769
"TP53INP2",78.73844,78.73844,41.710019,51.219505,59.922886,50.9508033333333,2137,2758,1757,1.53488367616516
"TP53RK",8.81759,8.81759,6.349245,6.01888,7.559336,6.642487,229,227,194,1.2846066993637
"TP53TG3",0,0,0,0,0,0,0,0,0,1
"TP53TG3B",0,0,0,0,0,0,0,0,0,1
"TP53TG3C",0.49338,0.49338,0,0,0,0,0,0,0,1.49338
"TP53TG5",2.79582,2.79582,2.036181,1.854784,1.811029,1.90066466666667,19,15,17,1.3086035223651
"TP63",0.31627,0.31627,0.330367,0.201356,0,0.177241,4,4,0,1.11809731397394
"TP73",0.0506,0.0506,0.031522,0.389851,0.189253,0.203542,2,20,8,0.872923421035577
"TPBG",2.54281,2.54281,1.538143,1.319248,0.95407,1.270487,54,51,23,1.56037449234459
"TPBGL",0.11386,0.11386,5.466905,5.234414,7.361272,6.02086366666667,151,173,136,0.158649997049271
"TPCN1",57.56104,57.56104,2.113669,4.059802,4.381961,3.51847733333333,88,103,64,12.9603482943222
"TPCN2",2.74522,2.74522,2.695921,3.902791,3.904114,3.500942,101,121,93,0.832096925488042
"TPD52",38.28125,38.28125,90.674271,122.634642,171.826396,128.378436333333,1127,1375,1285,0.303615124075197
"TPD52L1",102.58515,102.58515,2.437629,1.492621,2.523732,2.15132733333333,32,30,17,32.8703238487232
"TPD52L2",52.48808,52.48808,30.84809,33.310645,44.079033,36.079256,956,1139,915,1.44253379841278
"TPD52L3",0,0,0,0,0,0,0,0,0,1
"TPGS1",0.32892,0.32892,3.220375,6.567058,2.942536,4.243323,32,72,20,0.253449959119436
"TPGS2",48.41453,48.41453,202.981432,209.908459,212.419492,208.436461,2022,2278,1457,0.235940436369387
"TPH1",0.37952,0.37952,0.395683,0.637,0.211645,0.414776,27,24,10,0.975080154031451
"TPH2",0,0,0.325008,0.506868,1.037778,0.623218,11,18,19,0.616060196473918
"TPI1",841.88394,841.88394,326.45757,401.52583,492.05635,406.679916666667,2435,3132,2121,2.06751401170731
"TPI1P2",0.43013,0.43013,0.281153,0.145772,0.223212,0.216712333333333,5,4,4,1.17540519712
"TPK1",8.33686,8.33686,3.125203,2.212928,1.281579,2.20657,65,46,27,2.9117904801704
"TPM1",18572.60645,18572.60645,150.745137,185.195553,136.029124,157.323271333333,2499,2798,1719,117.314443376395
"TPM2",571.9796,571.9796,12.71672,16.670191,18.22413,15.870347,160,213,150,33.9637115940769
"TPM3",124.83787,124.83787,118.124673,121.316242,126.398154,121.946356333333,2154,2449,1733,1.02351849825323
"TPM3P9",4.12415,4.12415,2.47045,2.906825,2.048109,2.475128,70,93,55,1.4745212262685
"TPM4",142.08088,142.08088,55.403225,62.545909,68.055012,62.001382,1566,1948,1395,2.27107525990462
"TPMT",28.32509,28.32509,5.417523,4.037963,4.999932,4.81847266666667,218,174,143,5.03999789635516
"TPO",6.5278,6.5278,0.068674,0.272993,0.019844,0.120503666666667,4,4,1,6.71822879651442
"TPP1",117.8926,117.8926,10.165082,13.347206,10.164254,11.225514,244,345,181,9.72495716744507
"TPP2",54.79052,54.79052,28.692881,25.221932,36.024108,29.9796403333333,610,660,474,1.80087694368649
"TPPP",1.89762,1.89762,11.553892,14.062759,17.071206,14.2292856666667,922,1252,965,0.190266310805517
"TPPP2",4.04825,4.04825,0,0,0,0,0,0,0,5.04825
"TPPP3",3.95969,3.95969,12.624192,22.223421,21.096584,18.6480656666667,142,274,171,0.252426375407235
"TPR",65.80934,65.80934,23.252673,30.235453,35.056451,29.514859,1238,1136,948,2.18940352960504
"TPRA1",2.18858,2.18858,8.954148,9.162721,10.750369,9.62241266666667,150,192,106,0.300174743728967
"TPRG1",1.70785,1.70785,0.805138,1.053731,0,0.619623,18,7,0,1.67190142397336
"TPRG1L",36.47219,36.47219,18.144715,21.20176,21.645384,20.3306196666667,533,678,446,1.75673236809701
"TPRKB",87.73314,87.73314,21.689041,21.691379,28.256604,23.879008,127,129,94,3.56658673850662
"TPRN",26.22506,26.22506,76.538284,113.79217,25.591502,71.9739853333333,121,180,112,0.373078979798627
"TPRX1",0,0,0.057743,0.072586,0.064673,0.0650006666666667,1,2,1,0.938966548377748
"TPRXL",0.12651,0.12651,0,0.704708,1.022006,0.575571333333333,0,3,3,0.714985082659962
"TPSAB1",0.11386,0.11386,0.344065,0.096452,0.243001,0.227839333333333,3,2,2,0.907170807907006
"TPSB2",0.11386,0.11386,0.93298,0.777193,0.8011,0.837091,12,11,7,0.606317270075353
"TPSD1",0,0,0.361213,0.218818,0,0.193343666666667,3,3,0,0.837981570550646
"TPSG1",0.08856,0.08856,1.09385,0.768199,1.284675,1.048908,8,7,10,0.531287886034903
"TPST1",7.52721,7.52721,108.7877,70.393109,115.984852,98.3885536666667,655,571,441,0.0857967007810467
"TPST2",23.60635,23.60635,3.144254,3.946874,2.55911,3.216746,116,129,79,5.8353882353834
"TPT1",10081.72086,10081.72086,519.827813,509.561881,545.106226,524.831973333333,4567,4879,3324,19.174796078078
"TPTE",0,0,0.031403,0.041308,0,0.024237,1,1,0,0.976336531486365
"TPTE2",0.0759,0.0759,0,0.054623,0.101473,0.052032,0,1,1,1.02268752281299
"TPX2",0.54398,0.54398,1.009228,1.2934,2.894721,1.73244966666667,47,65,94,0.56505340934002
"TRA2A",128.77226,128.77226,53.494576,65.898634,76.013072,65.1354273333333,661,741,591,1.96222002688403
"TRA2B",92.08501,92.08501,123.168198,145.753769,131.190196,133.370721,1172,1279,1010,0.69274771547888
"TRABD",0.91086,0.91086,5.582803,5.350667,6.898295,5.94392166666667,129,141,116,0.275184555893368
"TRABD2A",0.60724,0.60724,0.255436,0.38194,0.208594,0.28199,11,9,6,1.25370712720068
"TRABD2B",0,0,0.010169,0.036572,0.028885,0.0252086666666667,1,4,2,0.975411184584862
"TRAC",0,0,0.096928,0.266461,0.273209,0.212199333333333,1,3,2,0.824946832176666
"TRADD",1.36628,1.36628,2.399833,2.072648,2.143007,2.20516266666667,14,26,15,0.738271422105669
"TRAF1",2.64401,2.64401,1.024763,1.388356,1.450778,1.28796566666667,60,89,58,1.59268561285229
"TRAF2",0.8476,0.8476,15.795817,6.874956,18.223736,13.631503,84,104,81,0.126275475595364
"TRAF3",2.94763,2.94763,8.606982,11.805457,10.525296,10.3125783333333,656,933,528,0.34895935158902
"TRAF3IP1",8.36216,8.36216,12.564054,13.098957,11.332933,12.3319813333333,292,339,233,0.702233206447134
