"Hs_symbol","DRG","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"TMEM194A",1.53673,1.53673,3.01033,3.01033,0.632548942356365
"TMEM194B",1.13948,1.13948,3.91032,3.91032,0.435710910897864
"TMEM196",0.17772,0.17772,0.71379,0.71379,0.687202049259244
"TMEM198",6.42917,6.42917,5.58618,5.58618,1.12799376877036
"TMEM198B",17.51033,17.51033,22.31367,22.31367,0.793968946116163
"TMEM199",9.45035,9.45035,19.11713,19.11713,0.519475193529097
"TMEM2",7.12958,7.12958,16.78956,16.78956,0.456986007523514
"TMEM200A",2.59257,2.59257,0.68275,0.68275,2.13493983063438
"TMEM200B",2.98982,2.98982,2.35861,2.35861,1.18793786715338
"TMEM200C",3.1989,3.1989,1.0862,1.0862,2.01270252133065
"TMEM201",10.5062,10.5062,12.91027,12.91027,0.827173016771062
"TMEM202",0,0,0,0,1
"TMEM203",60.58053,60.58053,18.52748,18.52748,3.15353184333053
"TMEM204",22.4655,22.4655,10.89304,10.89304,1.97304473877158
"TMEM205",170.98448,170.98448,119.29588,119.29588,1.42967888842078
"TMEM206",7.0355,7.0355,65.17204,65.17204,0.121433463438637
"TMEM207",0.01045,0.01045,0,0,1.01045
"TMEM208",176.73415,176.73415,52.07557,52.07557,3.34869978786851
"TMEM209",4.64155,4.64155,9.43443,9.43443,0.540666811699345
"TMEM210",0,0,0.86896,0.86896,0.535056930057358
"TMEM211",0.08363,0.08363,0.34138,0.34138,0.807847142495043
"TMEM212",0.29271,0.29271,3.10343,3.10343,0.315031571149014
"TMEM213",0.06272,0.06272,0.43448,0.43448,0.740839886230551
"TMEM214",39.68312,39.68312,29.73087,29.73087,1.32385187923414
"TMEM215",0.61678,0.61678,0.15517,0.15517,1.3996035215596
"TMEM216",13.46466,13.46466,9.6827,9.6827,1.35402660376122
"TMEM217",0.21953,0.21953,1.70689,1.70689,0.450528096819597
"TMEM218",16.42312,16.42312,18.68265,18.68265,0.885201941811697
"TMEM219",166.6461,166.6461,243.77448,243.77448,0.684900239600141
"TMEM220",7.27594,7.27594,14.55509,14.55509,0.532040637501937
"TMEM221",0.32407,0.32407,0.83793,0.83793,0.720413726311666
"TMEM222",88.82705,88.82705,52.23074,52.23074,1.68750331105673
"TMEM223",27.797,27.797,21.56884,21.56884,1.27596278763109
"TMEM225",0,0,0.37241,0.37241,0.728645229924002
"TMEM229A",2.59257,2.59257,5.61721,5.61721,0.542913100838571
"TMEM229B",31.67541,31.67541,4.96549,4.96549,5.4774058794835
"TMEM230",143.71018,143.71018,155.54395,155.54395,0.92440608531981
"TMEM231",8.89629,8.89629,12.63096,12.63096,0.726015629126635
"TMEM232",3.063,3.063,6.36203,6.36203,0.551885824969472
"TMEM233",113.5715,113.5715,0.31034,0.31034,87.4364668711937
"TMEM234",12.49245,12.49245,10.24132,10.24132,1.20025495226539
"TMEM235",0.02091,0.02091,41.95838,41.95838,0.0237650954249206
"TMEM236",0.01045,0.01045,0,0,1.01045
"TMEM237",7.40138,7.40138,8.47237,8.47237,0.886935370978963
"TMEM238",0.86768,0.86768,0.74482,0.74482,1.07041414014053
"TMEM239",0.86768,0.86768,0,0,1.86768
"TMEM240",18.69163,18.69163,10.83097,10.83097,1.66441382236621
"TMEM241",5.16424,5.16424,11.5758,11.5758,0.490166828352868
"TMEM242",29.03056,29.03056,13.9344,13.9344,2.01083136918792
"TMEM244",0.06272,0.06272,1.02413,1.02413,0.525025566539699
"TMEM245",14.9073,14.9073,14.33785,14.33785,1.03712710712388
"TMEM246",32.10402,32.10402,7.29306,7.29306,3.99177384463636
"TMEM247",0,0,0,0,1
"TMEM248",44.51284,44.51284,21.56884,21.56884,2.0166229190335
"TMEM248P1",0,0,0,0,1
"TMEM249",4.45337,4.45337,1.42758,1.42758,2.24642236301172
"TMEM25",30.30594,30.30594,30.13431,30.13431,1.00551256796762
"TMEM251",14.05008,14.05008,15.48612,15.48612,0.912893998102646
"TMEM252",0.15681,0.15681,0.34138,0.34138,0.862402898507507
"TMEM26",0.3868,0.3868,0.83793,0.83793,0.75454451475301
"TMEM27",0.58542,0.58542,0.46551,0.46551,1.08182134547018
"TMEM30A",82.07381,82.07381,52.66522,52.66522,1.54800092126707
"TMEM30B",1.07675,1.07675,0.49655,0.49655,1.38769169088904
"TMEM30C",0,0,0,0,1
"TMEM31",0.94085,0.94085,2.35861,2.35861,0.577872989123477
"TMEM33",18.72299,18.72299,8.93788,8.93788,1.98462750606769
"TMEM35",56.40941,56.40941,6.14479,6.14479,8.03514309027977
"TMEM37",3.67978,3.67978,13.25165,13.25165,0.328367592524374
"TMEM38A",23.68861,23.68861,4.59308,4.59308,4.41413496678038
"TMEM38B",2.96892,2.96892,24.36193,24.36193,0.15649124494863
"TMEM39A",6.02146,6.02146,7.57237,7.57237,0.819080371005918
"TMEM39B",11.7084,11.7084,8.96891,8.96891,1.27480336365761
"TMEM40",0.45997,0.45997,0,0,1.45997
"TMEM41A",25.44487,25.44487,13.25165,13.25165,1.85556549592503
"TMEM41B",15.74362,15.74362,16.04474,16.04474,0.982333552755865
"TMEM42",26.23937,26.23937,30.41362,30.41362,0.867119739781662
"TMEM43",27.41021,27.41021,17.50335,17.50335,1.53540899350658
"TMEM44",10.42257,10.42257,12.53786,12.53786,0.843750046166824
"TMEM45A",5.89602,5.89602,23.36883,23.36883,0.282985272579767
"TMEM45B",12.01157,12.01157,0.58965,0.58965,8.18517912748089
"TMEM47",22.41323,22.41323,8.16202,8.16202,2.55546593436818
"TMEM48",4.25475,4.25475,2.79309,2.79309,1.38534809350688
"TMEM5",8.72903,8.72903,12.47579,12.47579,0.721963610296688
"TMEM50A",68.41052,68.41052,97.97531,97.97531,0.701291261426713
"TMEM50B",71.76623,71.76623,62.6893,62.6893,1.14251891605026
"TMEM51",10.84073,10.84073,8.81374,8.81374,1.20654612818355
"TMEM52",4.02476,4.02476,0.86896,0.86896,2.68853265987501
"TMEM52B",1.73535,1.73535,3.28964,3.28964,0.637664232896
"TMEM53",36.5783,36.5783,20.29644,20.29644,1.76453435409862
"TMEM54",248.68855,248.68855,81.40299,81.40299,3.03009089840065
"TMEM55A",22.50731,22.50731,18.96196,18.96196,1.17760530529066
"TMEM55B",70.19814,70.19814,52.35488,52.35488,1.33442601688918
"TMEM56",2.60303,2.60303,4.3448,4.3448,0.674118769645263
"TMEM57",8.73949,8.73949,8.28616,8.28616,1.04881781059125
"TMEM59",371.25043,371.25043,788.67484,788.67484,0.471397100609157
"TMEM59L",305.76701,305.76701,64.55136,64.55136,4.67979626967312
"TMEM60",37.43552,37.43552,9.46546,9.46546,3.67260684193528
"TMEM61",0.55406,0.55406,0.37241,0.37241,1.1323584060157
"TMEM62",14.17553,14.17553,14.98957,14.98957,0.949089312595648
"TMEM63A",9.94169,9.94169,170.44041,170.44041,0.0638221175509321
"TMEM63B",81.20613,81.20613,24.73434,24.73434,3.19441376775157
"TMEM63C",28.66468,28.66468,2.85516,2.85516,7.69479865945901
"TMEM64",7.06686,7.06686,19.42748,19.42748,0.394902357021032
"TMEM65",7.60001,7.60001,8.06892,8.06892,0.948294835548224
"TMEM66",478.1105,478.1105,333.33949,333.33949,1.43300601433591
"TMEM67",2.35213,2.35213,3.10343,3.10343,0.816909268587499
"TMEM68",5.45695,5.45695,9.12409,9.12409,0.637780778321805
"TMEM69",13.22422,13.22422,13.56199,13.56199,0.976804681228321
"TMEM70",63.48672,63.48672,21.75505,21.75505,2.83395202383647
"TMEM71",1.00358,1.00358,2.88619,2.88619,0.515564087190796
"TMEM72",15.40909,15.40909,0,0,16.40909
"TMEM74",2.4044,2.4044,3.1655,3.1655,0.817284839755131
"TMEM74B",7.02504,7.02504,6.14479,6.14479,1.12320166163036
"TMEM75",0,0,0,0,1
"TMEM78",0,0,0.12414,0.12414,0.889568914903838
"TMEM79",2.49849,2.49849,10.42753,10.42753,0.306145772533522
"TMEM80",27.39975,27.39975,37.73772,37.73772,0.73312910517191
"TMEM81",7.23412,7.23412,0.93103,0.93103,4.26410775596443
"TMEM82",0,0,0,0,1
"TMEM86A",6.05283,6.05283,1.89309,1.89309,2.43781907925436
"TMEM86B",6.1051,6.1051,4.84135,4.84135,1.21634553656261
"TMEM87A",22.88365,22.88365,54.71348,54.71348,0.428687096910837
"TMEM87B",4.32793,4.32793,5.55514,5.55514,0.81278660715103
"TMEM88",10.29712,10.29712,11.97924,11.97924,0.870399191323991
"TMEM88B",0.39725,0.39725,153.37154,153.37154,0.00905121501022792
"TMEM89",0.18817,0.18817,0.37241,0.37241,0.865754402838802
"TMEM8A",54.26635,54.26635,24.57917,24.57917,2.16059981617855
"TMEM8B",19.21432,19.21432,15.64129,15.64129,1.21470871549021
"TMEM8C",0.87813,0.87813,0,0,1.87813
"TMEM9",171.50718,171.50718,56.11003,56.11003,3.02061091545566
"TMEM91",10.0985,10.0985,21.72401,21.72401,0.488404115294792
"TMEM92",0.19862,0.19862,1.05517,1.05517,0.583221825931675
"TMEM95",0.05227,0.05227,0.24827,0.24827,0.842982688040248
"TMEM97",42.05616,42.05616,17.19301,17.19301,2.3666320196603
"TMEM97P1",0.08363,0.08363,0,0,1.08363
"TMEM97P2",0,0,0,0,1
"TMEM98",31.80086,31.80086,82.64436,82.64436,0.392146703017394
"TMEM99",12.74334,12.74334,7.66547,7.66547,1.58598898847956
"TMEM9B",63.37173,63.37173,57.66174,57.66174,1.09733754914191
"TMF1",4.09794,4.09794,9.4965,9.4965,0.485679988567618
"TMIE",2.1326,2.1326,11.38959,11.38959,0.25284129660465
"TMIGD1",0,0,0,0,1
"TMIGD2",2.62394,2.62394,1.64482,1.64482,1.370202887153
"TMLHE",6.54416,6.54416,8.16202,8.16202,0.823416670122964
"TMOD1",77.00365,77.00365,10.24132,10.24132,6.93901161073611
"TMOD2",19.86247,19.86247,18.49645,18.49645,1.07006506312688
"TMOD3",6.16782,6.16782,13.09648,13.09648,0.508482968797884
"TMOD4",0.3868,0.3868,3.41377,3.41377,0.314198519632876
"TMPO",6.99368,6.99368,10.89304,10.89304,0.672130926995957
"TMPOP1",0.07318,0.07318,0,0,1.07318
"TMPPE",0.15681,0.15681,0.15517,0.15517,1.00141970445908
"TMPRSS11A",0,0,0.12414,0.12414,0.889568914903838
"TMPRSS11B",0,0,1.1793,1.1793,0.458862937640527
"TMPRSS11BNL",0,0,0,0,1
"TMPRSS11CP",0.08363,0.08363,0,0,1.08363
"TMPRSS11D",0,0,0.37241,0.37241,0.728645229924002
"TMPRSS11E",0,0,0.86896,0.86896,0.535056930057358
"TMPRSS11F",0,0,0,0,1
"TMPRSS11GP",0.01045,0.01045,0.34138,0.34138,0.753291386482578
"TMPRSS12",0.05227,0.05227,0.31034,0.31034,0.803051116504113
"TMPRSS13",0.10454,0.10454,0.31034,0.31034,0.842941526626677
"TMPRSS15",0,0,0,0,1
"TMPRSS2",3.76341,3.76341,0.18621,0.18621,4.01565490090288
"TMPRSS3",0.30316,0.30316,1.42758,1.42758,0.536814440718741
"TMPRSS4",0.87813,0.87813,0.49655,0.49655,1.25497310480772
"TMPRSS5",18.07485,18.07485,46.8618,46.8618,0.398540171911629
"TMPRSS6",1.18129,1.18129,0,0,2.18129
"TMPRSS7",0.07318,0.07318,0.40345,0.40345,0.764672770672272
"TMPRSS9",0.28226,0.28226,0.37241,0.37241,0.934312632522351
"TMSB10",6896.05015,6896.05015,2556.76136,2556.76136,2.69651823577474
"TMSB10P1",0,0,0,0,1
"TMSB10P2",0,0,0,0,1
"TMSB15A",1.42173,1.42173,0.9931,0.9931,1.21505694646531
"TMSB15B",8.13316,8.13316,5.05859,5.05859,1.50747286084716
"TMSB4X",7046.51357,7046.51357,7389.88912,7389.88912,0.953540697955972
"TMSB4XP1",0,0,195.14372,195.14372,0.00509830240805059
"TMSB4XP2",99.6155,99.6155,0,0,100.6155
"TMSB4XP3",0,0,0,0,1
"TMSB4XP4",0.58542,0.58542,27.15502,27.15502,0.0563103844358839
"TMSB4XP6",30.7241,30.7241,78.05128,78.05128,0.40131038991399
"TMSB4XP8",32.49082,32.49082,506.88333,506.88333,0.0659419556062216
"TMSB4Y",0,0,0,0,1
"TMTC1",24.76536,24.76536,3.81722,3.81722,5.34859524788156
"TMTC2",7.82999,7.82999,29.01708,29.01708,0.294165521762943
"TMTC3",2.94801,2.94801,3.10343,3.10343,0.962124369125342
"TMTC4",7.23412,7.23412,24.54814,24.54814,0.322298218187312
"TMUB1",68.10736,68.10736,64.64446,64.64446,1.05275235716769
"TMUB2",46.16456,46.16456,38.85495,38.85495,1.18340532355454
"TMX1",12.03247,12.03247,15.64129,15.64129,0.783140609892623
"TMX2",126.03258,126.03258,71.93752,71.93752,1.74166300142917
"TMX2-CTNND1",0.12545,0.12545,6.76548,6.76548,0.144929869113049
"TMX3",14.15462,14.15462,14.98957,14.98957,0.947781585120801
"TMX4",30.975,30.975,11.73097,11.73097,2.51159181115029
"TNC",14.64596,14.64596,4.87239,4.87239,2.6643257685542
"TNF",0.72132,0.72132,0.43448,0.43448,1.19996096146339
"TNFAIP1",14.67732,14.67732,30.41362,30.41362,0.499061235222174
"TNFAIP2",97.14837,97.14837,62.62723,62.62723,1.54255292898968
"TNFAIP3",4.53701,4.53701,10.73787,10.73787,0.471721871174242
"TNFAIP6",3.83659,3.83659,1.33448,1.33448,2.07180614098215
"TNFAIP8",5.80193,5.80193,21.87919,21.87919,0.297297675311058
"TNFAIP8L1",3.92022,3.92022,6.17583,6.17583,0.685665630317329
"TNFAIP8L2",19.33977,19.33977,5.05859,5.05859,3.35717881553299
"TNFAIP8L3",3.60661,3.60661,1.30344,1.30344,1.99988278401
"TNFRSF10A",0.59587,0.59587,3.32067,3.32067,0.369357067306691
"TNFRSF10B",6.39781,6.39781,7.01375,7.01375,0.923139603805958
"TNFRSF10C",1.41128,1.41128,2.63792,2.63792,0.66281831376171
"TNFRSF10D",1.73535,1.73535,1.58275,1.58275,1.05908430936018
"TNFRSF11A",4.10839,4.10839,3.41377,3.41377,1.15737566751326
"TNFRSF11B",0.47043,0.47043,2.38964,2.38964,0.433801229629105
"TNFRSF12A",25.42396,25.42396,12.28959,12.28959,1.98832018143524
"TNFRSF13B",0.01045,0.01045,1.30344,1.30344,0.438669989233494
"TNFRSF13C",0.63769,0.63769,2.57585,2.57585,0.457986213068222
"TNFRSF14",51.17199,51.17199,45.24802,45.24802,1.12809132153117
"TNFRSF17",0.1359,0.1359,0,0,1.1359
"TNFRSF18",0.78404,0.78404,1.58275,1.58275,0.690752105314103
"TNFRSF19",6.17827,6.17827,2.11033,2.11033,2.30788051428627
"TNFRSF1A",100.62953,100.62953,53.68935,53.68935,1.85830568474484
"TNFRSF1B",20.27017,20.27017,17.53438,17.53438,1.1476062323099
"TNFRSF21",31.43497,31.43497,104.64768,104.64768,0.30701071713075
"TNFRSF25",13.61102,13.61102,27.62053,27.62053,0.510508365847872
"TNFRSF4",0.97222,0.97222,1.70689,1.70689,0.728592591497992
"TNFRSF6B",13.93509,13.93509,33.05154,33.05154,0.438602483176972
"TNFRSF8",1.02449,1.02449,0.55862,0.55862,1.29889902606152
"TNFRSF9",0.03136,0.03136,0.71379,0.71379,0.60180068736543
"TNFSF10",23.87678,23.87678,24.08262,24.08262,0.991793520772551
"TNFSF11",0,0,0,0,1
"TNFSF12",63.4449,63.4449,56.79278,56.79278,1.11510295922778
"TNFSF12-TNFSF13",3.1989,3.1989,0.52758,0.52758,2.74872674426217
"TNFSF13",28.90512,28.90512,23.3378,23.3378,1.2287519825128
"TNFSF13B",2.96892,2.96892,6.92065,6.92065,0.501085138214667
"TNFSF14",0.32407,0.32407,1.39654,1.39654,0.55249234312801
"TNFSF15",0.02091,0.02091,0,0,1.02091
"TNFSF18",0.77359,0.77359,0.0931,0.0931,1.6225322477358
"TNFSF4",0.62724,0.62724,0.96206,0.96206,0.829352823053321
"TNFSF8",1.3172,1.3172,1.76896,1.76896,0.836848491852537
"TNFSF9",6.54416,6.54416,2.20344,2.20344,2.35501835526809
"TNIK",6.74279,6.74279,21.07229,21.07229,0.35079232829942
"TNIP1",65.5566,65.5566,46.48939,46.48939,1.40150463082385
"TNIP2",38.4391,38.4391,19.89299,19.89299,1.88767141514929
"TNIP3",0.39725,0.39725,0.31034,0.31034,1.06632629699162
"TNK1",2.06988,2.06988,2.01723,2.01723,1.01744978009631
"TNK2",62.43087,62.43087,93.13395,93.13395,0.673836272673143
"TNKS",7.50592,7.50592,10.7689,10.7689,0.722745541214557
"TNKS1BP1",54.51725,54.51725,19.24127,19.24127,2.74277503338476
"TNKS2",8.33178,8.33178,10.70684,10.70684,0.797122024389161
"TNMD",0.47043,0.47043,0.21724,0.21724,1.20800335184516
"TNN",0.01045,0.01045,0,0,1.01045
"TNNC1",160.25875,160.25875,38.04806,38.04806,4.12975062013324
"TNNC2",2.93755,2.93755,26.65847,26.65847,0.142363261597623
"TNNI1",0.15681,0.15681,13.77923,13.77923,0.0782726840302235
"TNNI2",2.50894,2.50894,20.97919,20.97919,0.159648285491868
"TNNI3",1.11857,1.11857,24.98262,24.98262,0.0815379665330132
"TNNT1",11.41569,11.41569,48.81696,48.81696,0.249226167152713
"TNNT2",18.03303,18.03303,32.05844,32.05844,0.575738903590127
"TNNT3",0.76314,0.76314,18.65162,18.65162,0.0897198297137844
"TNP1",0,0,7.72754,7.72754,0.114579824326213
"TNP2",0,0,0,0,1
"TNPO1",19.06797,19.06797,15.98267,15.98267,1.18167343533143
"TNPO2",36.92328,36.92328,51.1135,51.1135,0.727705488980782
"TNPO3",12.06384,12.06384,8.13099,8.13099,1.43071452274069
"TNR",0.06272,0.06272,2.94826,2.94826,0.269161605365402
"TNRC18",9.45035,9.45035,18.80679,18.80679,0.527614520071147
"TNRC18P1",0.07318,0.07318,0.0931,0.0931,0.981776598664349
"TNRC18P2",0.01045,0.01045,0,0,1.01045
"TNRC18P3",0.01045,0.01045,0,0,1.01045
"TNRC6A",7.67318,7.67318,25.97571,25.97571,0.321518136130615
"TNRC6B",1.39037,1.39037,4.93445,4.93445,0.402795541288578
"TNRC6C",2.33123,2.33123,5.58618,5.58618,0.505790913701114
"TNS1",27.22203,27.22203,42.20666,42.20666,0.653187031814077
"TNS3",26.40663,26.40663,36.2791,36.2791,0.735174132422725
"TNS4",0.07318,0.07318,0.86896,0.86896,0.574212396198956
"TNXA",0.04182,0.04182,0.27931,0.27931,0.814360866404546
"TNXB",5.4465,5.4465,5.18273,5.18273,1.04266238376898
"TOB1",15.96315,15.96315,23.83435,23.83435,0.683051901902003
"TOB2",12.42972,12.42972,24.14469,24.14469,0.534097656403797
"TOB2P1",0.78404,0.78404,1.24137,1.24137,0.795959613986089
"TOE1",7.715,7.715,6.29996,6.29996,1.19384215803922
"TOLLIP",163.11268,163.11268,57.66174,57.66174,2.79761016294437
"TOM1",76.66913,76.66913,29.07915,29.07915,2.58215840540707
"TOM1L1",6.18873,6.18873,15.26888,15.26888,0.441869999655785
"TOM1L2",81.43612,81.43612,90.30983,90.30983,0.902817582729045
"TOMM20",98.69556,98.69556,96.73393,96.73393,1.0200711257595
"TOMM20L",0.10454,0.10454,0.74482,0.74482,0.633039511238982
"TOMM22",67.40694,67.40694,70.04443,70.04443,0.962875485101365
"TOMM22P1",0,0,0,0,1
"TOMM22P2",0,0,0,0,1
"TOMM22P3",0,0,0,0,1
"TOMM22P4",0,0,0,0,1
"TOMM22P5",0,0,0,0,1
"TOMM22P6",0,0,0,0,1
"TOMM34",123.71181,123.71181,10.5827,10.5827,10.767075897675
"TOMM40",79.96211,79.96211,29.6688,29.6688,2.63988516016277
"TOMM40L",27.74473,27.74473,7.19996,7.19996,3.50547197791209
"TOMM5",352.02565,352.02565,48.9411,48.9411,7.0688400936303
"TOMM6",287.51445,287.51445,129.10272,129.10272,2.21758968605729
"TOMM7",336.41793,336.41793,330.11192,330.11192,1.01904495011838
"TOMM70A",29.55326,29.55326,12.50683,12.50683,2.26206000963957
"TONSL",2.08033,2.08033,1.67585,1.67585,1.15115944466244
"TOP1",7.23412,7.23412,12.91027,12.91027,0.591945375610969
"TOP1MT",8.61404,8.61404,10.02408,10.02408,0.872094542129593
"TOP1P1",0.02091,0.02091,0,0,1.02091
"TOP2A",2.42531,2.42531,1.39654,1.39654,1.42927303529255
"TOP2B",34.86386,34.86386,49.90317,49.90317,0.704550620324825
"TOP3A",9.47126,9.47126,18.1861,18.1861,0.545773242086719
"TOP3B",9.0322,9.0322,7.19996,7.19996,1.2234449924146
"TOP3BP1",0.02091,0.02091,0.27931,0.27931,0.798016118063644
"TOPBP1",6.49189,6.49189,4.71721,4.71721,1.31041014760696
"TOPORS",3.69024,3.69024,4.74825,4.74825,0.815942243291437
"TOR1A",33.84983,33.84983,14.46199,14.46199,2.25390328153103
"TOR1AIP1",12.48199,12.48199,18.093,18.093,0.706122139003823
"TOR1AIP2",8.69767,8.69767,8.96891,8.96891,0.972791408488992
"TOR1B",11.49932,11.49932,7.60341,7.60341,1.45283323705368
"TOR2A",18.20029,18.20029,10.61373,10.61373,1.65324060400922
"TOR3A",18.39892,18.39892,10.08615,10.08615,1.74983380163537
"TOR4A",2.37304,2.37304,1.9862,1.9862,1.12954256245395
"TOX",1.70399,1.70399,2.97929,2.97929,0.679515692497908
"TOX2",15.12684,15.12684,5.30687,5.30687,2.55702749541373
"TOX3",1.91307,1.91307,5.64824,5.64824,0.438171606319868
"TOX4",33.48394,33.48394,25.85158,25.85158,1.28424249150329
"TOX4P1",0,0,0,0,1
"TP53",11.77113,11.77113,9.71374,9.71374,1.1920328475397
"TP53AIP1",0.34498,0.34498,0.86896,0.86896,0.719640869788546
"TP53BP1",9.79533,9.79533,13.96544,13.96544,0.721350658584044
"TP53BP2",4.48474,4.48474,10.86201,10.86201,0.462378635661241
"TP53I11",73.5434,73.5434,25.04469,25.04469,2.8621342776589
"TP53I13",81.40476,81.40476,45.43423,45.43423,1.77465546429864
"TP53I3",43.11201,43.11201,9.62064,9.62064,4.15342295756188
"TP53INP1",3.43934,3.43934,3.84825,3.84825,0.91565822719538
"TP53INP2",11.92793,11.92793,988.56681,988.56681,0.0130642316105974
"TP53RK",7.65228,7.65228,5.02756,5.02756,1.43545315185581
"TP53TG1",38.81544,38.81544,32.67912,32.67912,1.18219953490471
"TP53TG3",0.03136,0.03136,0,0,1.03136
"TP53TG3B",0,0,0,0,1
"TP53TG3C",0.22999,0.22999,0.58965,0.58965,0.77374893844557
"TP53TG5",1.42173,1.42173,49.37558,49.37558,0.0480734911637742
"TP63",0.41816,0.41816,1.45861,1.45861,0.576813728082128
"TP73",0.15681,0.15681,1.42758,1.42758,0.47652806498653
"TP73-AS1",11.48887,11.48887,26.28606,26.28606,0.45770147833729
"TPBG",2.2685,2.2685,7.91375,7.91375,0.366680689945309
"TPBGL",79.41851,79.41851,0.55862,0.55862,51.5959695114909
"TPCN1",47.68038,47.68038,28.79984,28.79984,1.63357856954937
"TPCN2",7.73591,7.73591,4.2517,4.2517,1.66344421806272
"TPD52",175.61558,175.61558,136.08543,136.08543,1.28836142542647
"TPD52L1",62.19043,62.19043,60.98241,60.98241,1.0194897229714
"TPD52L2",149.50166,149.50166,62.40999,62.40999,2.37346922779833
"TPD52L3",0,0,0.31034,0.31034,0.76316070638155
"TPGS1",69.09003,69.09003,30.25845,30.25845,2.24227464893493
"TPGS2",174.87335,174.87335,97.66496,97.66496,1.7825310018876
"TPH1",0.11499,0.11499,0.68275,0.68275,0.662599910860199
"TPH2",1.85035,1.85035,0.58965,0.58965,1.79306765640235
"TPI1",1909.81808,1909.81808,305.74999,305.74999,6.2292359976931
"TPI1P1",7.61046,7.61046,0,0,8.61046
"TPI1P2",0.67951,0.67951,1.1793,1.1793,0.770664892396641
"TPI1P3",0,0,0,0,1
"TPI1P4",0,0,0,0,1
"TPK1",8.31087,8.31087,23.80331,23.80331,0.375388204235644
"TPM1",122.11236,122.11236,221.58495,221.58495,0.553102804120404
"TPM2",159.71515,159.71515,162.34046,162.34046,0.983927374760668
"TPM3",163.10222,163.10222,124.1993,124.1993,1.31072793537983
"TPM3P1",0.02091,0.02091,0,0,1.02091
"TPM3P2",0,0,0,0,1
"TPM3P3",0,0,0,0,1
"TPM3P4",0,0,0.43448,0.43448,0.697116725224472
"TPM3P6",0.05227,0.05227,0.43448,0.43448,0.733555016451955
"TPM3P7",0,0,0,0,1
"TPM3P8",0.04182,0.04182,0,0,1.04182
"TPM3P9",2.12215,2.12215,4.18963,4.18963,0.601613217127233
"TPM4",133.22489,133.22489,324.49471,324.49471,0.412371955292299
"TPMT",8.35269,8.35269,8.00685,8.00685,1.03839744194696
"TPO",0.21953,0.21953,1.45861,1.45861,0.496024176262197
"TPP1",36.72466,36.72466,65.54446,65.54446,0.566909101073177
"TPP2",13.51693,13.51693,12.91027,12.91027,1.04361238135565
"TPPP",11.60386,11.60386,87.14433,87.14433,0.142991160066677
"TPPP2",0.64814,0.64814,1.67585,1.67585,0.615931386288469
"TPPP3",2364.97176,2364.97176,265.62263,265.62263,8.87385950697433
"TPR",19.52794,19.52794,27.62053,27.62053,0.717245278127274
"TPRA1",32.80443,32.80443,23.05849,23.05849,1.40509358650522
"TPRG1",1.589,1.589,4.71721,4.71721,0.452843257462993
"TPRG1L",264.91305,264.91305,39.75495,39.75495,6.52468105101344
"TPRKB",40.41489,40.41489,60.73414,60.73414,0.670858782514829
"TPRN",30.08641,30.08641,73.61338,73.61338,0.416633182949224
"TPRX1",0,0,0,0,1
"TPRX1P1",0,0,0,0,1
"TPRX2P",0,0,0,0,1
"TPRXL",0.1359,0.1359,0.93103,0.93103,0.588235294117647
"TPSAB1",10.2344,10.2344,1.05517,1.05517,5.46640910484291
"TPSB2",8.47814,8.47814,1.02413,1.02413,4.68257473581242
"TPSD1",0.82586,0.82586,0.34138,0.34138,1.36118027702814
