"Hs_symbol","DRG","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"SPIN1",23.89768,23.89768,12.513184,7.340908,5.806004,8.55336533333333,678,570,422,2.60616852085911
"SPIN2A",0.34498,0.34498,0.131302,0.140804,0.159997,0.144034333333333,7,7,8,1.17564653508359
"SPIN2B",10.16122,10.16122,7.11465,6.287433,5.351643,6.251242,109,86,80,1.53921493724799
"SPIN3",2.25805,2.25805,2.952441,2.349544,2.541421,2.61446866666667,187,146,125,0.901391131163031
"SPIN4",0.43907,0.43907,0.553307,0.221515,0.35734,0.377387333333333,32,14,23,1.04478236816466
"SPINK1",0.05227,0.05227,2.524794,12.586685,0.473534,5.19500433333333,7,12,3,0.169857831145988
"SPINK13",0,0,0.117328,0,0,0.0391093333333333,1,0,0,0.962362638772692
"SPINK14",0,0,0,0,0,0,0,0,0,1
"SPINK2",0.45997,0.45997,0.231533,0,0,0.0771776666666667,1,0,0,1.35536601359169
"SPINK4",0.07318,0.07318,0,0.300514,0.302972,0.201162,0,1,1,0.893451507789957
"SPINK5",0.03136,0.03136,2.817176,1.175596,1.035427,1.67606633333333,123,89,76,0.385401507859982
"SPINK6",0.17772,0.17772,0,0,0,0,0,0,0,1.17772
"SPINK7",0,0,0,0,0,0,0,0,0,1
"SPINK8",0,0,0,0,0,0,0,0,0,1
"SPINK9",0.09409,0.09409,0.668285,0.423428,0.387309,0.493007333333333,5,3,3,0.732809528508679
"SPINT1",7.84045,7.84045,4.437667,5.511918,3.902546,4.617377,119,113,98,1.57376832639148
"SPINT2",125.6876,125.6876,69.967454,64.055207,45.031052,59.684571,620,541,512,2.08764102493202
"SPINT3",0,0,0,0,0,0,0,0,0,1
"SPINT4",0,0,0,0,0,0,0,0,0,1
"SPINT5P",0,0,0,0,0,0,0,0,0,1
"SPIRE1",16.3604,16.3604,10.604808,4.04854,4.108847,6.254065,439,366,331,2.3931960907436
"SPIRE2",37.02782,37.02782,4.195416,2.149863,1.569392,2.63822366666667,135,62,54,10.4523040593711
"SPN",2.42531,2.42531,1.015533,0.632674,0.71566,0.787955666666667,98,80,57,1.91576897786616
"SPNS1",27.2534,27.2534,22.861809,23.111034,12.889603,19.6208153333333,447,400,362,1.37013980986138
"SPNS2",34.00664,34.00664,0.080553,0.219382,0.246709,0.182214666666667,4,4,4,29.6110689429218
"SPNS3",1.79808,1.79808,0.070511,0,0.118757,0.0630893333333333,1,0,4,2.63202716109151
"SPO11",0,0,0,0,0,0,0,0,0,1
"SPOCD1",2.22669,2.22669,0.234657,0.411361,0.397877,0.347965,11,19,13,2.39374909585931
"SPOCK1",75.25784,75.25784,26.133642,11.169111,9.469814,15.5908556666667,894,910,564,4.59637775966026
"SPOCK2",383.25154,383.25154,0.893106,0.550793,0.551721,0.665206666666667,71,32,48,230.753063683787
"SPOCK3",101.22541,101.22541,0,0,0,0,0,0,0,102.22541
"SPON1",7.38047,7.38047,5.545046,3.025376,3.615336,4.06191933333333,476,313,305,1.65559137713113
"SPON2",6.47098,6.47098,0.669273,0.935776,0.666976,0.757341666666667,18,23,19,4.25129622867873
"SPOP",30.61956,30.61956,27.900886,25.807955,17.477595,23.728812,503,425,348,1.2786526097574
"SPOPL",4.71472,4.71472,1.350138,0.430344,0.375477,0.718653,71,44,38,3.32511565743638
"SPP1",1096.30368,1096.30368,0.37952,2.38703,1.307444,1.357998,7,5,17,465.353948561449
"SPP2",0,0,5.097299,4.032235,3.90248,4.34400466666667,15,12,11,0.187125585094923
"SPPL2A",13.7051,13.7051,12.331031,7.275034,6.050075,8.55204666666667,368,417,310,1.53947112207017
"SPPL2B",43.94832,43.94832,23.285893,15.253218,12.178036,16.9057156666667,776,563,435,2.51027777033654
"SPPL2C",0.01045,0.01045,0,0,0,0,0,0,0,1.01045
"SPPL3",34.33071,34.33071,14.920126,12.97059,9.561638,12.484118,506,526,395,2.62017211655964
"SPR",36.12878,36.12878,6.670261,5.980516,6.190933,6.28057,186,154,160,5.09970785254451
"SPRED1",4.68336,4.68336,2.538173,0.569686,0.831219,1.313026,81,58,57,2.45711029620938
"SPRED2",10.9139,10.9139,3.48807,2.316111,2.374042,2.72607433333333,164,148,143,3.19744023714682
"SPRED3",0.28226,0.28226,0.931252,1.12074,0.466247,0.839413,53,23,16,0.697102825738429
"SPRN",5.48831,5.48831,0.030781,0.069075,0.01631,0.038722,2,4,1,6.2464355236531
"SPRR1A",0.14636,0.14636,0,0,0,0,0,0,0,1.14636
"SPRR1B",0,0,0,0,0,0,0,0,0,1
"SPRR2A",0,0,0,0,0,0,0,0,0,1
"SPRR2B",0.02091,0.02091,0,0,0,0,0,0,0,1.02091
"SPRR2D",0,0,0,0,0,0,0,0,0,1
"SPRR2E",0,0,0,0,0,0,0,0,0,1
"SPRR2F",0,0,0,0,0,0,0,0,0,1
"SPRR2G",0.36589,0.36589,0,0,0,0,0,0,0,1.36589
"SPRR3",0,0,0,0,0,0,0,0,0,1
"SPRR4",0,0,0,0,0,0,0,0,0,1
"SPRTN",2.73893,2.73893,4.913523,2.729826,1.503482,3.04894366666667,117,97,81,0.923433445315902
"SPRY1",9.26218,9.26218,1.671929,1.348857,1.527524,1.51610333333333,55,49,35,4.07860037544828
"SPRY2",22.02643,22.02643,6.464709,6.363985,5.561316,6.13000333333333,280,271,236,3.22951181415998
"SPRY3",0,0,0.275321,0.343529,0.167856,0.262235333333333,41,36,23,0.792245291818272
"SPRY4",6.11555,6.11555,5.880594,5.320374,3.527938,4.90963533333333,558,518,351,1.20405906602472
"SPRYD3",104.90519,104.90519,11.118873,7.211246,6.842183,8.39076733333333,449,355,278,11.2775864038374
"SPRYD4",11.40524,11.40524,0.904535,0.994914,0.757603,0.885684,215,229,173,6.57864202061427
"SPRYD7",22.14142,22.14142,15.719642,22.327743,3.127714,13.725033,199,178,138,1.57156999240681
"SPSB1",9.94169,9.94169,0.729136,0.488095,0.546169,0.5878,29,31,30,6.89110089431918
"SPSB2",11.96975,11.96975,2.089694,1.328114,1.182361,1.53338966666667,34,24,24,5.11952431584087
"SPSB3",88.12663,88.12663,10.953862,10.52272,9.684363,10.3869816666667,344,315,288,7.82706362484996
"SPSB4",3.62751,3.62751,7.689993,8.774651,7.9855,8.150048,339,333,294,0.505736144772137
"SPTA1",0.02091,0.02091,0.251608,0.0059,0.005942,0.0878166666666667,1,1,1,0.938494537988938
"SPTAN1",266.36615,266.36615,281.010341,206.48844,133.055322,206.851367666667,5962,3762,3005,1.28633336889454
"SPTB",9.69079,9.69079,10.943975,8.150816,5.640177,8.24498933333333,1291,856,710,1.15638748889128
"SPTBN1",185.49454,185.49454,111.198122,96.661263,77.016815,94.9587333333333,14253,8625,6831,1.94348688776634
"SPTBN2",105.78332,105.78332,1.291013,1.260049,1.687632,1.412898,51,41,36,44.2552150981931
"SPTBN4",22.14142,22.14142,0.080827,0.016864,0.088871,0.0621873333333333,4,2,4,21.7865712325698
"SPTBN5",2.81211,2.81211,3.594756,3.63169,2.363022,3.19648933333333,527,341,229,0.908404548945198
"SPTLC1",51.42288,51.42288,17.70472,7.463413,11.333863,12.167332,231,185,169,3.98128337616155
"SPTLC1P1",0,0,5.626982,0,7.140104,4.25569533333333,3,0,4,0.190269780985529
"SPTLC1P3",0,0,0,0,0,0,0,0,0,1
"SPTLC1P4",0,0,0,0,0,0,0,0,0,1
"SPTLC1P5",0,0,0,0,0,0,0,0,0,1
"SPTLC2",14.52051,14.52051,5.872038,8.887838,1.517597,5.42582433333333,321,236,182,2.41533369026117
"SPTLC3",1.87125,1.87125,1.899951,1.012387,0.759637,1.22399166666667,84,48,60,1.29103451376841
"SPTSSA",14.20689,14.20689,4.420679,3.490853,3.592558,3.83469666666667,168,148,152,3.14536589334457
"SPTSSB",0.85722,0.85722,0.189927,0,0,0.063309,3,0,0,1.74664185105176
"SPTY2D1",2.75984,2.75984,1.412937,1.170778,0.697266,1.09366033333333,135,128,75,1.79582138522629
"SPZ1",0,0,0,0,0,0,0,0,0,1
"SQLE",59.66058,59.66058,10.563672,10.53772,7.205335,9.43557566666667,346,321,202,5.81286379761129
"SQSTM1",202.76443,202.76443,134.457174,75.015133,78.427994,95.966767,2706,2233,2036,2.10138417835463
"SRA1",44.83691,44.83691,17.874861,15.375497,14.003158,15.751172,398,337,299,2.73634047814684
"SRBD1",5.25833,5.25833,2.119035,2.280063,2.814522,2.40454,117,92,74,1.83823071545642
"SRC",9.39808,9.39808,7.280995,6.785251,5.102349,6.38953166666667,386,412,287,1.40713653706967
"SRCAP",7.18185,7.18185,3.901787,1.355668,0.933586,2.06368033333333,585,184,62,2.67059520243681
"SRCIN1",5.53013,5.53013,0.968475,0.572721,0.952082,0.831092666666667,53,27,33,3.56624769399983
"SRD5A1",33.79756,33.79756,3.302228,2.461392,1.849636,2.537752,133,100,80,9.83606538841615
"SRD5A2",0.18817,0.18817,0.031526,0.010506,0,0.0140106666666667,3,1,0,1.17175295986367
"SRD5A3",24.45174,24.45174,3.225759,4.510504,3.378383,3.704882,73,89,60,5.40964470522321
"SREBF1",96.44796,96.44796,40.731995,21.149555,20.477551,27.4530336666667,745,490,475,3.42487065321834
"SREBF2",68.10736,68.10736,49.794495,33.101982,25.17563,36.0240356666667,3741,2799,2477,1.86655394949877
"SREK1",8.61404,8.61404,20.850903,9.678841,14.166226,14.8986566666667,560,383,386,0.60470769333342
"SREK1IP1",4.52655,4.52655,10.668568,5.678472,4.216609,6.85454966666667,131,82,79,0.70361131249239
"SRF",15.10593,15.10593,15.947581,15.295711,13.220347,14.821213,1455,1273,1117,1.01799590208412
"SRFBP1",2.31032,2.31032,1.912441,1.878441,0.83524,1.54204066666667,55,47,26,1.30222936375788
"SRGAP1",1.62036,1.62036,1.514604,0.523107,1.230484,1.08939833333333,182,112,119,1.25412180061405
"SRGAP2",24.29493,24.29493,4.899168,5.4757,3.647085,4.67398433333333,275,208,160,4.45805425499647
"SRGAP2B",6.29327,6.29327,4.614534,2.166593,2.742489,3.17453866666667,163,129,109,1.7470840690101
"SRGAP2C",1.11857,1.11857,1.659022,0.883514,0.73577,1.09276866666667,126,113,94,1.01232880334281
"SRGAP3",9.76397,9.76397,1.771263,0.849585,0.89788,1.17290933333333,80,45,42,4.95371336248422
"SRGN",84.48867,84.48867,0.064572,0,0,0.021524,1,0,0,83.6873827731899
"SRI",185.08684,185.08684,55.312874,51.21917,46.058309,50.863451,511,488,454,3.58801499730514
"SRIP3",0,0,0,0,0,0,0,0,0,1
"SRL",0.30316,0.30316,8.24413,5.477654,5.984428,6.56873733333333,774,490,528,0.172176671300347
"SRM",188.76662,188.76662,37.467192,32.216042,28.91428,32.865838,402,358,305,5.60348218756612
"SRMS",0.02091,0.02091,0,0,0,0,0,0,0,1.02091
"SRP14",835.77082,835.77082,748.635457,667.313791,609.932104,675.293784,5231,5229,3971,1.23728894128058
"SRP19",86.73626,86.73626,46.260189,50.726018,41.213424,46.0665436666667,337,348,289,1.86408971564522
"SRP54",34.73841,34.73841,75.135444,62.80398,29.470018,55.8031473333333,583,582,476,0.629162496758836
"SRP68",42.9552,42.9552,43.416535,21.386439,44.295424,36.3661326666667,812,661,534,1.17633795266191
"SRP68P1",0.34498,0.34498,0,0,0,0,0,0,0,1.34498
"SRP68P2",0,0,0,0.817673,0,0.272557666666667,0,0,0,0.78581900545175
"SRP68P3",0.07318,0.07318,0,0,0,0,0,0,0,1.07318
"SRP72",38.7109,38.7109,27.715527,12.339912,14.547318,18.200919,455,362,250,2.06817704923395
"SRP72P1",0,0,0,0,0,0,0,0,0,1
"SRP72P2",0.05227,0.05227,0.051022,0,0,0.0170073333333333,2,0,0,1.03467297187631
"SRP9",183.49784,183.49784,81.251434,63.412458,69.109353,71.2577483333333,520,778,540,2.55332949414491
"SRPK1",6.03192,6.03192,6.418416,4.101118,2.633846,4.38446,362,281,220,1.30596568643838
"SRPK2",30.09687,30.09687,7.177514,6.590676,5.57252,6.44690333333333,342,256,209,4.17581222799096
"SRPK3",1.75626,1.75626,19.636104,18.211398,11.564363,16.4706216666667,206,197,136,0.157765422008929
"SRPRB",47.71174,47.71174,14.043109,11.089082,9.189388,11.4405263333333,342,378,253,3.91556905992643
"SRPX",79.62759,79.62759,10.338893,12.85686,8.879476,10.691743,230,202,182,6.89611377875822
"SRPX2",9.00083,9.00083,0.746315,0.324164,0.896259,0.655579333333333,22,14,10,6.04068303985433
"SRR",4.21293,4.21293,16.57222,13.445629,8.843321,12.9537233333333,151,190,127,0.373587025876248
"SRRD",13.00469,13.00469,12.805297,8.696431,8.15081,9.88417933333333,316,208,202,1.28670151153335
"SRRM1",17.95985,17.95985,29.362876,14.320804,9.785246,17.8229753333333,938,652,556,1.00727168071162
"SRRM2",276.25556,276.25556,230.586495,247.325219,235.987066,237.96626,7939,4478,3718,1.16022889591192
"SRRM3",15.28365,15.28365,0.043185,0.047923,0.093732,0.0616133333333333,2,2,4,15.3385884377237
"SRRM4",0.5227,0.5227,0.131517,0.69362,0.253599,0.359578666666667,10,9,8,1.11997932692873
"SRRM5",0.07318,0.07318,0.33088,0.079718,0.103368,0.171322,17,4,5,0.916212621294571
"SRRT",57.02619,57.02619,79.307905,61.886686,58.34702,66.5138703333333,809,598,542,0.859470649712567
"SRSF1",54.84132,54.84132,67.794482,52.321192,55.612279,58.5759843333333,1019,988,854,0.93731258702437
"SRSF10",23.10319,23.10319,37.559667,20.573049,21.680775,26.604497,923,760,595,0.87316171709269
"SRSF11",39.94447,39.94447,88.797583,39.935391,45.482975,58.071983,1146,753,721,0.693128415885412
"SRSF12",0.73178,0.73178,1.282842,0.747899,0.356541,0.795760666666667,34,23,22,0.964371272935035
"SRSF2",90.25923,90.25923,66.73035,57.351076,53.157773,59.079733,1325,1200,1035,1.51896863456434
"SRSF3",125.5517,125.5517,67.374436,61.52226,52.057093,60.3179296666667,1302,1451,1028,2.06386126680979
"SRSF4",27.97472,27.97472,139.290021,81.202144,45.52792,88.6733616666667,749,628,560,0.323114015817815
"SRSF5",206.23514,206.23514,173.826101,150.04621,164.770654,162.880988333333,1995,1818,1805,1.26454655971738
"SRSF6",33.50485,33.50485,48.498939,36.779261,31.97089,39.08303,1687,1528,1258,0.860834373050141
"SRSF7",79.63804,79.63804,47.618028,41.461122,41.781258,43.620136,918,749,692,1.80721188299381
"SRSF8",26.49026,26.49026,10.505164,13.894737,9.044122,11.1480076666667,237,229,212,2.26294391264104
"SRSF9",127.89338,127.89338,33.517823,25.124488,20.841781,26.4946973333333,249,257,194,4.68793594769765
"SRXN1",43.82288,43.82288,9.845043,8.804198,7.124869,8.59137,520,442,356,4.67325105798233
"SRY",0,0,0,0,0,0,0,0,0,1
"SS18",17.51033,17.51033,102.586568,103.094088,82.778036,96.1528973333333,727,667,478,0.190527822721444
"SS18L1",6.00056,6.00056,3.785603,2.697547,1.968709,2.81728633333333,246,216,170,1.8339101101402
"SS18L2",34.02754,34.02754,4.064839,4.250551,2.731766,3.68238533333333,57,77,47,7.48070427921495
"SSB",90.90738,90.90738,42.267879,48.9817,39.034211,43.42793,764,835,654,2.0686847215254
"SSBP1",210.58397,210.58397,83.298047,84.139458,72.968506,80.135337,733,725,563,2.60779061039705
"SSBP2",44.4083,44.4083,34.251991,26.38508,39.001772,33.2129476666667,413,384,296,1.32722560015607
"SSBP3",88.65978,88.65978,30.717805,24.21712,19.555838,24.8302543333333,592,549,455,3.47111487339465
"SSBP4",69.96816,69.96816,47.005386,38.124067,33.294755,39.474736,392,306,270,1.75339401843165
"SSC5D",0.60633,0.60633,0.390456,0.167762,0.185402,0.247873333333333,26,17,20,1.28725404822071
"SSH1",9.06356,9.06356,7.731229,3.853815,3.172257,4.91910033333333,1226,895,765,1.7001840538717
"SSH2",14.7505,14.7505,19.842233,16.312291,12.746911,16.3004783333333,1406,952,805,0.910408353834533
"SSH3",12.22064,12.22064,32.838455,38.079474,23.719404,31.5457776666667,219,164,146,0.406216749078961
"SSNA1",170.59769,170.59769,28.659509,28.21221,25.525742,27.4658203333333,386,359,294,6.02820111946888
"SSPN",3.86795,3.86795,5.236269,2.652916,2.150157,3.34644733333333,241,208,165,1.11998366175226
"SSR1",34.16344,34.16344,14.180194,7.828844,5.107707,9.038915,483,461,329,3.50271319161483
"SSR1P1",0,0,0,0,0,0,0,0,0,1
"SSR1P2",0,0,0,0,0,0,0,0,0,1
"SSR2",199.39827,199.39827,69.09684,51.772159,44.768656,55.2125516666667,978,935,811,3.56500930945701
"SSR3",52.60418,52.60418,114.635365,111.653369,69.775217,98.6879836666667,2838,3091,2451,0.537719572894963
"SSR4",387.83036,387.83036,69.426033,66.362479,61.085141,65.624551,629,561,489,5.83614229535295
"SSR4P1",1.80853,1.80853,0.730549,0.551001,3.631062,1.63753733333333,22,14,39,1.06483042514912
"SSRP1",38.86771,38.86771,29.729338,21.152398,19.817007,23.5662476666667,946,703,662,1.62286526379426
"SST",687.21002,687.21002,0,0,0,0,0,0,0,688.21002
"SSTR1",0.31362,0.31362,0.139432,0.111805,0.044861,0.0986993333333333,13,10,4,1.19561372265024
"SSTR2",1.73535,1.73535,0.135799,0.068259,0.054066,0.0860413333333333,22,11,8,2.5186426299306
"SSTR3",0.84677,0.84677,0,0,0,0,0,0,0,1.84677
"SSTR4",0.2718,0.2718,0,0.012375,0.037037,0.0164706666666667,0,1,3,1.25119203308703
"SSTR5",0.01045,0.01045,0,0,0,0,0,0,0,1.01045
"SSU72",166.41612,166.41612,29.981567,28.55469,29.649896,29.3953843333333,770,707,690,5.50794548817078
"SSU72P1",0,0,0,0,0,0,0,0,0,1
"SSU72P2",0,0,0,0,0,0,0,0,0,1
"SSU72P3",0,0,0,0,0,0,0,0,0,1
"SSU72P4",0,0,0,0,0,0,0,0,0,1
"SSU72P5",0,0,0,0,0,0,0,0,0,1
"SSU72P6",0,0,0,0,0,0,0,0,0,1
"SSU72P7",0,0,0,0,0,0,0,0,0,1
"SSU72P8",0,0,0,0,0,0,0,0,0,1
"SSX1",0,0,0,0,0,0,0,0,0,1
"SSX2",0,0,0,0,0,0,0,0,0,1
"SSX2B",0,0,0,0,0,0,0,0,0,1
"SSX2IP",7.02504,7.02504,3.294471,2.393646,2.038734,2.575617,183,160,153,2.24437908198781
"SSX3",0,0,0,0,0,0,0,0,0,1
"SSX4",0,0,0,0,0,0,0,0,0,1
"SSX4B",0,0,0,0,0,0,0,0,0,1
"SSX5",0.01045,0.01045,0.09077,0.152299,0.047406,0.096825,2,3,1,0.921249971508673
"SSX7",0,0,0,0,0,0,0,0,0,1
"ST13",99.78277,99.78277,79.761118,55.879792,51.849469,62.496793,1447,1195,1075,1.58721039659436
"ST13P15",0.04182,0.04182,0,0,0,0,0,0,0,1.04182
"ST14",10.21349,10.21349,0.043383,0.131278,0,0.0582203333333333,3,6,0,10.5965550337501
"ST18",0.1359,0.1359,0.148623,0,0,0.049541,1,0,0,1.08228263593323
"ST20",4.72518,4.72518,5.542744,5.927246,4.277603,5.24919766666667,45,55,33,0.916146408768315
"ST3GAL1",5.5824,5.5824,20.101474,17.721926,16.014554,17.9459846666667,2707,2340,1973,0.347429817758746
"ST3GAL2",9.36672,9.36672,15.505337,9.596124,8.01353,11.0383303333333,1002,830,656,0.861142676181201
"ST3GAL3",35.54336,35.54336,16.149205,10.998752,8.61507,11.921009,367,267,210,2.82821256451412
"ST3GAL4",72.60255,72.60255,25.077636,19.691393,19.311614,21.3602143333333,519,463,425,3.29167461915951
"ST3GAL5",38.08367,38.08367,3.790215,3.509819,3.469038,3.58969066666667,176,129,117,8.51553467074615
"ST3GAL6",22.58049,22.58049,50.759858,43.959442,31.847221,42.1888403333333,953,1026,724,0.545985718023563
"ST6GAL1",37.46689,37.46689,28.619791,18.389797,14.352684,20.4540906666667,1834,1305,1176,1.79298626996884
"ST6GAL2",0.06272,0.06272,1.171002,0.61344,0.309518,0.697986666666667,60,57,28,0.625870638952799
"ST6GALNAC1",2.46713,2.46713,0,0,0,0,0,0,0,3.46713
"ST6GALNAC2",53.02233,53.02233,1.317964,1.327275,1.110437,1.251892,40,26,24,23.9897517287685
"ST6GALNAC3",2.12215,2.12215,0.985521,0.986459,0.499706,0.823895333333333,54,54,25,1.7118032723369
"ST6GALNAC4",19.59067,19.59067,32.407708,27.371566,24.296144,28.0251393333333,475,374,328,0.709408136289395
"ST6GALNAC4P1",0.15681,0.15681,0,0,0,0,0,0,0,1.15681
"ST6GALNAC5",25.86302,25.86302,0.009758,0.025683,0.182112,0.0725176666666667,1,1,1,25.0466923155578
"ST6GALNAC6",125.16491,125.16491,14.120389,9.610066,10.453615,11.39469,531,425,393,10.1789484045184
"ST7",14.91776,14.91776,19.282282,14.005732,8.583634,13.957216,404,374,265,1.06421943762797
"ST7L",8.05998,8.05998,12.235193,6.341958,13.374194,10.6504483333333,132,116,89,0.77765075993499
"ST8SIA1",12.94197,12.94197,1.139443,0.86792,0.798142,0.935168333333333,12,7,10,7.20452570448221
"ST8SIA2",0.30316,0.30316,2.346972,1.385268,1.445197,1.72581233333333,217,135,170,0.478081335264338
"ST8SIA3",13.60056,13.60056,0,0.013944,0,0.004648,0,3,0,14.5330105668851
"ST8SIA4",1.54718,1.54718,0.070172,0.064922,0.170528,0.101874,7,7,11,2.31167991984564
"ST8SIA5",2.23714,2.23714,7.337268,4.89762,4.810329,5.681739,367,274,222,0.484475673174304
"ST8SIA6",0.59587,0.59587,0.103383,0.016097,0.015646,0.045042,4,2,2,1.52708694961542
"STAB1",163.34266,163.34266,0.2311,0.208926,0.1053,0.181775333333333,6,7,2,139.064215815414
"STAB2",0.11499,0.11499,0.021479,0.00561,0,0.00902966666666667,4,1,0,1.10501210899316
"STAC",154.38364,154.38364,0.377694,0.295987,0.01551,0.229730333333333,6,2,1,126.35586501214
"STAC2",5.03879,5.03879,0.023574,0.044156,0.090562,0.052764,1,2,4,5.73612889498501
"STAC3",5.25833,5.25833,3.015436,1.755194,1.817521,2.19605033333333,44,37,33,1.95814500626867
"STAG1",5.7183,5.7183,3.879082,2.376271,1.541859,2.59907066666667,326,285,185,1.86667632348054
"STAG2",9.24127,9.24127,18.291922,9.02904,13.011329,13.444097,327,274,179,0.70902805485175
"STAG3",3.12573,3.12573,1.229841,1.567157,1.19124,1.32941266666667,55,37,23,1.77114603137443
"STAG3L4",15.48227,15.48227,24.550957,19.750053,13.700907,19.3339723333333,353,295,264,0.810577969213656
"STAM",16.69493,16.69493,9.880838,11.693962,9.136266,10.237022,310,271,221,1.5746992397096
"STAM2",5.46741,5.46741,3.680558,2.654513,1.822307,2.719126,210,173,158,1.73895963729113
"STAMBP",30.23277,30.23277,11.50609,12.324916,10.816635,11.5492136666667,283,263,239,2.48882287206255
"STAMBPL1",11.45751,11.45751,1.287519,1.413755,1.180294,1.293856,54,58,46,5.43081605820069
"STAP1",0.20908,0.20908,0,0.028786,0.059463,0.0294163333333333,0,1,2,1.17452964446843
"STAP2",1.70399,1.70399,6.260391,4.216656,4.86967,5.11557233333333,60,49,43,0.442148314600372
"STAR",4.07703,4.07703,0.545468,0.286102,0.103772,0.311780666666667,10,12,5,3.87033452238713
"STARD10",79.19898,79.19898,34.419536,39.902064,25.828751,33.3834503333333,240,243,172,2.3324878458242
"STARD13",13.04651,13.04651,1.468931,1.04313,0.734916,1.08232566666667,140,104,87,6.74558750576479
"STARD3",64.73074,64.73074,14.729134,11.680891,11.067189,12.4924046666667,297,247,219,4.8716845976603
"STARD3NL",77.27545,77.27545,19.089596,15.951949,17.809587,17.617044,484,413,443,4.20450475381591
"STARD4",16.05724,16.05724,33.535847,23.337323,15.929974,24.2677146666667,1242,1188,900,0.675060654476284
"STARD5",3.56479,3.56479,0.16734,0.635567,0.328744,0.377217,8,10,13,3.3145030884748
"STARD6",0.83631,0.83631,0,0,0,0,0,0,0,1.83631
"STARD7",75.0174,75.0174,145.610076,87.593514,42.893337,92.032309,2346,2092,1727,0.817107527665469
"STARD8",2.77029,2.77029,0.613912,0.873708,0.653152,0.713590666666667,53,56,45,2.20022790351332
"STARD9",2.23714,2.23714,1.918719,1.633101,0.798432,1.450084,321,220,141,1.32123633312164
"STAT1",75.38329,75.38329,13.514162,9.852415,6.417081,9.927886,671,529,353,6.98975904397246
"STAT2",36.42149,36.42149,9.894277,6.391672,5.854632,7.38019366666667,457,251,297,4.46546839947732
"STAT3",56.85893,56.85893,39.389937,31.421908,18.282846,29.6982303333333,2412,1876,1587,1.8847643454279
"STAT4",2.15351,2.15351,41.621833,42.408446,29.072479,37.7009193333333,1461,1391,1012,0.0814841108253432
"STAT5A",21.02285,21.02285,0.286038,0.31759,0.074354,0.225994,21,20,5,17.9632608316191
"STAT5B",13.89327,13.89327,9.106845,4.033202,3.452985,5.53101066666667,424,287,278,2.28039284578313
